ID_PARTIDO,EQUIPO_LOCAL,EQUIPO_VISITANTE,GOLES_LOCAL,GOLES_VISITANTE,MI_JORNADA
26109,Dptivo. Coruña,Valencia,1,2,2644
26110,Espanyol,At. Madrid,2,1,2644
26111,Levante,Gimn. Tarragon,2,0,2644
26112,Mallorca,Osasuna,3,1,2644
26113,Real Madrid,Sevilla,3,2,2644
26114,Real Sociedad,Barcelona,0,2,2644
26115,Rec. Huelva,Ath. Bilbao,0,0,2644
26116,Villarreal,Celta,1,0,2644
26117,Zaragoza,Rac. Santander,0,0,2644
26118,Ath. Bilbao,Dptivo. Coruña,1,1,2645
26119,Barcelona,Betis,1,1,2645
26120,Celta,Levante,1,2,2645
26121,Getafe,At. Madrid,1,4,2645
26122,Gimn. Tarragon,Real Sociedad,1,3,2645
26123,Osasuna,Villarreal,1,4,2645
26124,Rac. Santander,Mallorca,0,2,2645
26125,Real Madrid,Espanyol,4,3,2645
26126,Sevilla,Rec. Huelva,2,1,2645
26127,Valencia,Zaragoza,2,0,2645
26128,At. Madrid,Barcelona,0,6,2646
26129,Betis,Gimn. Tarragon,1,1,2646
26130,Dptivo. Coruña,Sevilla,1,2,2646
26131,Espanyol,Getafe,1,5,2646
26132,Levante,Osasuna,1,4,2646
26133,Mallorca,Valencia,0,1,2646
26134,Real Sociedad,Celta,3,1,2646
26135,Rec. Huelva,Real Madrid,2,3,2646
26136,Villarreal,Rac. Santander,2,1,2646
26137,Zaragoza,Ath. Bilbao,4,3,2646
26138,Ath. Bilbao,Mallorca,1,0,2647
26139,Barcelona,Getafe,1,0,2647
26140,Celta,Betis,2,1,2647
26141,Gimn. Tarragon,At. Madrid,0,2,2647
26142,Osasuna,Real Sociedad,2,0,2647
26143,Rac. Santander,Levante,2,3,2647
26144,Real Madrid,Dptivo. Coruña,3,1,2647
26145,Rec. Huelva,Espanyol,0,1,2647
26146,Sevilla,Zaragoza,3,1,2647
26147,Valencia,Villarreal,2,3,2647
26148,At. Madrid,Celta,2,3,2648
26149,Barcelona,Espanyol,2,2,2648
26150,Betis,Osasuna,0,5,2648
26151,Dptivo. Coruña,Rec. Huelva,2,5,2648
26152,Getafe,Gimn. Tarragon,0,1,2648
26153,Levante,Valencia,4,2,2648
26154,Mallorca,Sevilla,0,0,2648
26155,Real Sociedad,Rac. Santander,0,0,2648
26156,Villarreal,Ath. Bilbao,3,1,2648
26157,Zaragoza,Real Madrid,2,2,2648
26158,Ath. Bilbao,Levante,2,0,2649
26159,Celta,Getafe,2,1,2649
26160,Espanyol,Dptivo. Coruña,1,3,2649
26161,Gimn. Tarragon,Barcelona,1,5,2649
26162,Osasuna,At. Madrid,1,2,2649
26163,Rac. Santander,Betis,0,2,2649
26164,Real Madrid,Mallorca,3,1,2649
26165,Rec. Huelva,Zaragoza,1,1,2649
26166,Sevilla,Villarreal,0,1,2649
26167,Valencia,Real Sociedad,3,3,2649
26168,Alavés,Elche,1,1,2650
26169,Albacete,Ponferradina,2,0,2650
26170,Almería,Tenerife,0,1,2650
26171,Castellón,Real Madrid B,1,1,2650
26172,Cádiz,Vecindario,3,0,2650
26173,Granada 74,Ejido,3,0,2650
26174,Hércules,Málaga,0,1,2650
26175,Las Palmas,Xerez,0,1,2650
26176,Numancia,Lorca,0,0,2650
26177,Salamanca,Murcia,3,2,2650
26178,Sporting Gijón,Valladolid,1,3,2650
26179,Ejido,Salamanca,1,0,2651
26180,Elche,Albacete,1,2,2651
26181,Lorca,Sporting Gijón,0,2,2651
26182,Murcia,Almería,3,2,2651
26183,Málaga,Alavés,1,0,2651
26184,Ponferradina,Numancia,2,0,2651
26185,Real Madrid B,Hércules,0,3,2651
26186,Tenerife,Cádiz,0,1,2651
26187,Valladolid,Las Palmas,2,0,2651
26188,Vecindario,Castellón,4,2,2651
26189,Xerez,Granada 74,2,0,2651
26190,Alavés,Real Madrid B,3,1,2652
26191,Albacete,Málaga,2,1,2652
26192,Castellón,Tenerife,2,1,2652
26193,Cádiz,Murcia,1,1,2652
26194,Ejido,Xerez,0,2,2652
26195,Granada 74,Valladolid,1,0,2652
26196,Hércules,Vecindario,1,0,2652
26197,Las Palmas,Lorca,2,1,2652
26198,Numancia,Elche,3,2,2652
26199,Salamanca,Almería,2,0,2652
26200,Sporting Gijón,Ponferradina,1,0,2652
26201,Almería,Cádiz,2,1,2653
26202,Elche,Sporting Gijón,1,0,2653
26203,Lorca,Granada 74,1,0,2653
26204,Murcia,Castellón,2,1,2653
26205,Málaga,Numancia,1,2,2653
26206,Ponferradina,Las Palmas,3,0,2653
26207,Real Madrid B,Albacete,2,1,2653
26208,Tenerife,Hércules,3,2,2653
26209,Valladolid,Ejido,0,1,2653
26210,Vecindario,Alavés,0,1,2653
26211,Xerez,Salamanca,5,0,2653
26212,Alavés,Tenerife,0,0,2654
26213,Albacete,Vecindario,3,2,2654
26214,Castellón,Almería,1,1,2654
26215,Ejido,Lorca,1,1,2654
26216,Granada 74,Ponferradina,1,1,2654
26217,Hércules,Murcia,0,1,2654
26218,Las Palmas,Elche,2,2,2654
26219,Numancia,Real Madrid B,0,1,2654
26220,Salamanca,Cádiz,2,0,2654
26221,Sporting Gijón,Málaga,1,3,2654
26222,Xerez,Valladolid,1,1,2654
26223,Almería,Hércules,3,0,2655
26224,Cádiz,Castellón,0,2,2655
26225,Elche,Granada 74,1,2,2655
26226,Lorca,Xerez,2,1,2655
26227,Murcia,Alavés,1,0,2655
26228,Málaga,Las Palmas,3,1,2655
26229,Ponferradina,Ejido,2,0,2655
26230,Real Madrid B,Sporting Gijón,0,3,2655
26231,Tenerife,Albacete,1,0,2655
26232,Valladolid,Salamanca,2,3,2655
26233,Vecindario,Numancia,1,5,2655
26234,Alavés,Almería,1,0,2656
26235,Albacete,Murcia,0,0,2656
26236,Ejido,Elche,2,1,2656
26237,Granada 74,Málaga,2,0,2656
26238,Hércules,Cádiz,0,1,2656
26239,Las Palmas,Real Madrid B,2,1,2656
26240,Numancia,Tenerife,0,1,2656
26241,Salamanca,Castellón,1,2,2656
26242,Sporting Gijón,Vecindario,1,0,2656
26243,Valladolid,Lorca,1,0,2656
26244,Xerez,Ponferradina,3,1,2656
26245,Almería,Albacete,2,1,2657
26246,Castellón,Hércules,0,0,2657
26247,Cádiz,Alavés,1,1,2657
26248,Elche,Xerez,1,1,2657
26249,Lorca,Salamanca,0,2,2657
26250,Murcia,Numancia,3,0,2657
26251,Málaga,Ejido,1,1,2657
26252,Ponferradina,Valladolid,2,2,2657
26253,Real Madrid B,Granada 74,2,1,2657
26254,Tenerife,Sporting Gijón,0,4,2657
26255,Vecindario,Las Palmas,1,0,2657
26256,Alavés,Castellón,2,0,2658
26257,Albacete,Cádiz,4,1,2658
26258,Ejido,Real Madrid B,0,0,2658
26259,Granada 74,Vecindario,2,0,2658
26260,Las Palmas,Tenerife,0,0,2658
26261,Lorca,Ponferradina,1,0,2658
26262,Numancia,Almería,1,1,2658
26263,Salamanca,Hércules,2,2,2658
26264,Sporting Gijón,Murcia,0,1,2658
26265,Valladolid,Elche,1,0,2658
26266,Xerez,Málaga,1,0,2658
26267,Almería,Sporting Gijón,2,0,2659
26268,Castellón,Albacete,0,0,2659
26269,Cádiz,Numancia,1,0,2659
26270,Elche,Lorca,0,2,2659
26271,Hércules,Alavés,3,1,2659
26272,Murcia,Las Palmas,3,1,2659
26273,Málaga,Valladolid,0,1,2659
26274,Ponferradina,Salamanca,1,2,2659
26275,Real Madrid B,Xerez,1,1,2659
26276,Tenerife,Granada 74,1,0,2659
26277,Vecindario,Ejido,0,4,2659
26278,Albacete,Hércules,0,1,2660
26279,Ejido,Tenerife,4,2,2660
26280,Granada 74,Murcia,1,1,2660
26281,Las Palmas,Almería,3,1,2660
26282,Lorca,Málaga,2,2,2660
26283,Numancia,Castellón,2,1,2660
26284,Ponferradina,Elche,1,1,2660
26285,Salamanca,Alavés,3,0,2660
26286,Sporting Gijón,Cádiz,5,4,2660
26287,Valladolid,Real Madrid B,4,0,2660
26288,Xerez,Vecindario,1,0,2660
26289,Alavés,Albacete,1,1,2661
26290,Almería,Granada 74,3,1,2661
26291,Castellón,Sporting Gijón,0,3,2661
26292,Cádiz,Las Palmas,0,0,2661
26293,Elche,Salamanca,1,1,2661
26294,Hércules,Numancia,2,0,2661
26295,Murcia,Ejido,0,1,2661
26296,Málaga,Ponferradina,1,1,2661
26297,Real Madrid B,Lorca,2,0,2661
26298,Tenerife,Xerez,0,2,2661
26299,Vecindario,Valladolid,1,2,2661
26300,Ejido,Almería,1,2,2662
26301,Elche,Málaga,2,1,2662
26302,Granada 74,Cádiz,1,1,2662
26303,Las Palmas,Castellón,1,0,2662
26304,Lorca,Vecindario,1,1,2662
26305,Numancia,Alavés,1,1,2662
26306,Ponferradina,Real Madrid B,0,3,2662
26307,Salamanca,Albacete,4,1,2662
26308,Sporting Gijón,Hércules,1,0,2662
26309,Valladolid,Tenerife,1,0,2662
26310,Xerez,Murcia,1,1,2662
26311,Alavés,Sporting Gijón,0,0,2663
26312,Albacete,Numancia,1,3,2663
26313,Almería,Xerez,1,1,2663
26314,Castellón,Granada 74,2,0,2663
26315,Cádiz,Ejido,0,0,2663
26316,Hércules,Las Palmas,1,1,2663
26317,Murcia,Valladolid,1,4,2663
26318,Málaga,Salamanca,1,0,2663
26319,Real Madrid B,Elche,0,2,2663
26320,Tenerife,Lorca,1,1,2663
26321,Vecindario,Ponferradina,1,0,2663
26322,Ejido,Castellón,0,2,2664
26323,Elche,Vecindario,2,1,2664
26324,Granada 74,Hércules,2,1,2664
26325,Las Palmas,Alavés,6,1,2664
26326,Lorca,Murcia,1,1,2664
26327,Málaga,Real Madrid B,3,3,2664
26328,Ponferradina,Tenerife,1,0,2664
26329,Salamanca,Numancia,0,0,2664
26330,Sporting Gijón,Albacete,0,1,2664
26331,Valladolid,Almería,2,2,2664
26332,Xerez,Cádiz,1,4,2664
26333,Alavés,Granada 74,1,0,2665
26334,Albacete,Las Palmas,1,1,2665
26335,Almería,Lorca,4,0,2665
26336,Castellón,Xerez,1,0,2665
26337,Cádiz,Valladolid,0,0,2665
26338,Hércules,Ejido,1,0,2665
26339,Murcia,Ponferradina,1,1,2665
26340,Numancia,Sporting Gijón,2,0,2665
26341,Real Madrid B,Salamanca,2,1,2665
26342,Tenerife,Elche,2,0,2665
26343,Vecindario,Málaga,1,1,2665
26344,Ejido,Alavés,5,2,2666
26345,Elche,Murcia,1,1,2666
26346,Granada 74,Albacete,2,1,2666
26347,Las Palmas,Numancia,1,1,2666
26348,Lorca,Cádiz,1,2,2666
26349,Málaga,Tenerife,1,0,2666
26350,Ponferradina,Almería,0,1,2666
26351,Real Madrid B,Vecindario,3,2,2666
26352,Salamanca,Sporting Gijón,0,1,2666
26353,Valladolid,Castellón,1,0,2666
26354,Xerez,Hércules,0,2,2666
26355,Alavés,Xerez,1,0,2667
26356,Albacete,Ejido,1,1,2667
26357,Almería,Elche,2,0,2667
26358,Castellón,Lorca,2,1,2667
26359,Cádiz,Ponferradina,0,0,2667
26360,Hércules,Valladolid,2,2,2667
26361,Murcia,Málaga,3,2,2667
26362,Numancia,Granada 74,2,1,2667
26363,Sporting Gijón,Las Palmas,2,0,2667
26364,Tenerife,Real Madrid B,3,2,2667
26365,Vecindario,Salamanca,0,3,2667
26366,Ejido,Numancia,0,0,2668
26367,Elche,Cádiz,1,1,2668
26368,Granada 74,Sporting Gijón,3,1,2668
26369,Lorca,Hércules,0,1,2668
26370,Málaga,Almería,2,1,2668
26371,Ponferradina,Castellón,1,0,2668
26372,Real Madrid B,Murcia,0,2,2668
26373,Salamanca,Las Palmas,2,2,2668
26374,Valladolid,Alavés,1,0,2668
26375,Vecindario,Tenerife,2,1,2668
26376,Xerez,Albacete,0,1,2668
26377,Alavés,Lorca,3,1,2669
26378,Albacete,Valladolid,0,2,2669
26379,Almería,Real Madrid B,1,0,2669
26380,Castellón,Elche,1,2,2669
26381,Cádiz,Málaga,1,0,2669
26382,Hércules,Ponferradina,3,0,2669
26383,Las Palmas,Granada 74,0,1,2669
26384,Murcia,Vecindario,4,3,2669
26385,Numancia,Xerez,1,0,2669
26386,Salamanca,Tenerife,0,0,2669
26387,Sporting Gijón,Ejido,0,1,2669
26388,Ejido,Las Palmas,1,1,2670
26389,Elche,Hércules,2,0,2670
26390,Granada 74,Salamanca,1,0,2670
26391,Lorca,Albacete,3,0,2670
26392,Málaga,Castellón,0,0,2670
26393,Ponferradina,Alavés,0,2,2670
26394,Real Madrid B,Cádiz,0,1,2670
26395,Tenerife,Murcia,1,1,2670
26396,Valladolid,Numancia,2,0,2670
26397,Vecindario,Almería,0,1,2670
26398,Xerez,Sporting Gijón,3,1,2670
26399,Ejido,Granada 74,2,0,2671
26400,Elche,Alavés,1,0,2671
26401,Lorca,Numancia,1,1,2671
26402,Murcia,Salamanca,1,0,2671
26403,Málaga,Hércules,0,0,2671
26404,Ponferradina,Albacete,4,3,2671
26405,Real Madrid B,Castellón,1,1,2671
26406,Tenerife,Almería,2,1,2671
26407,Valladolid,Sporting Gijón,1,0,2671
26408,Vecindario,Cádiz,1,2,2671
26409,Xerez,Las Palmas,0,0,2671
26410,Alavés,Málaga,0,1,2672
26411,Albacete,Elche,0,0,2672
26412,Almería,Murcia,2,1,2672
26413,Castellón,Vecindario,0,0,2672
26414,Cádiz,Tenerife,1,0,2672
26415,Granada 74,Xerez,1,0,2672
26416,Hércules,Real Madrid B,0,3,2672
26417,Las Palmas,Valladolid,2,2,2672
26418,Numancia,Ponferradina,1,0,2672
26419,Salamanca,Ejido,0,0,2672
26420,Sporting Gijón,Lorca,0,1,2672
26421,Almería,Salamanca,3,1,2673
26422,Elche,Numancia,1,2,2673
26423,Lorca,Las Palmas,0,1,2673
26424,Murcia,Cádiz,1,0,2673
26425,Málaga,Albacete,0,3,2673
26426,Ponferradina,Sporting Gijón,0,3,2673
26427,Real Madrid B,Alavés,1,1,2673
26428,Tenerife,Castellón,2,0,2673
26429,Valladolid,Granada 74,1,0,2673
26430,Vecindario,Hércules,1,1,2673
26431,Xerez,Ejido,2,1,2673
26432,Alavés,Vecindario,5,1,2674
26433,Albacete,Real Madrid B,1,0,2674
26434,Castellón,Murcia,0,1,2674
26435,Cádiz,Almería,2,2,2674
26436,Ejido,Valladolid,2,3,2674
26437,Granada 74,Lorca,2,1,2674
26438,Hércules,Tenerife,3,1,2674
26439,Las Palmas,Ponferradina,0,0,2674
26440,Numancia,Málaga,2,0,2674
26441,Salamanca,Xerez,1,0,2674
26442,Sporting Gijón,Elche,0,0,2674
26443,Almería,Castellón,2,1,2675
26444,Cádiz,Salamanca,2,0,2675
26445,Elche,Las Palmas,2,1,2675
26446,Lorca,Ejido,1,3,2675
26447,Murcia,Hércules,3,1,2675
26448,Málaga,Sporting Gijón,1,1,2675
26449,Ponferradina,Granada 74,1,0,2675
26450,Real Madrid B,Numancia,0,0,2675
26451,Tenerife,Alavés,1,2,2675
26452,Valladolid,Xerez,1,1,2675
26453,Vecindario,Albacete,1,0,2675
26454,Alavés,Murcia,1,1,2676
26455,Albacete,Tenerife,2,0,2676
26456,Castellón,Cádiz,2,0,2676
26457,Ejido,Ponferradina,1,1,2676
26458,Granada 74,Elche,1,1,2676
26459,Hércules,Almería,0,2,2676
26460,Las Palmas,Málaga,2,1,2676
26461,Numancia,Vecindario,3,0,2676
26462,Salamanca,Valladolid,1,1,2676
26463,Sporting Gijón,Real Madrid B,0,1,2676
26464,Xerez,Lorca,1,0,2676
26465,Almería,Alavés,2,2,2677
26466,Castellón,Salamanca,1,2,2677
26467,Cádiz,Hércules,1,1,2677
26468,Elche,Ejido,2,0,2677
26469,Lorca,Valladolid,0,2,2677
26470,Murcia,Albacete,0,1,2677
26471,Málaga,Granada 74,0,0,2677
26472,Ponferradina,Xerez,1,1,2677
26473,Real Madrid B,Las Palmas,0,3,2677
26474,Tenerife,Numancia,1,0,2677
26475,Vecindario,Sporting Gijón,0,2,2677
26476,Alavés,Cádiz,1,1,2678
26477,Albacete,Almería,1,1,2678
26478,Ejido,Málaga,4,1,2678
26479,Granada 74,Real Madrid B,0,0,2678
26480,Hércules,Castellón,2,2,2678
26481,Las Palmas,Vecindario,3,1,2678
26482,Numancia,Murcia,1,2,2678
26483,Salamanca,Lorca,2,1,2678
26484,Sporting Gijón,Tenerife,1,1,2678
26485,Valladolid,Ponferradina,1,0,2678
26486,Xerez,Elche,2,1,2678
26487,Almería,Numancia,3,0,2679
26488,Castellón,Alavés,2,0,2679
26489,Cádiz,Albacete,1,2,2679
26490,Elche,Valladolid,0,1,2679
26491,Hércules,Salamanca,2,0,2679
26492,Murcia,Sporting Gijón,3,1,2679
26493,Málaga,Xerez,1,0,2679
26494,Ponferradina,Lorca,2,1,2679
26495,Real Madrid B,Ejido,4,1,2679
26496,Tenerife,Las Palmas,3,1,2679
26497,Vecindario,Granada 74,0,1,2679
26498,Alavés,Hércules,2,3,2680
26499,Albacete,Castellón,0,1,2680
26500,Ejido,Vecindario,1,0,2680
26501,Granada 74,Tenerife,2,1,2680
26502,Las Palmas,Murcia,1,0,2680
26503,Lorca,Elche,2,0,2680
26504,Numancia,Cádiz,1,0,2680
26505,Salamanca,Ponferradina,3,3,2680
26506,Sporting Gijón,Almería,1,2,2680
26507,Valladolid,Málaga,1,0,2680
26508,Xerez,Real Madrid B,3,1,2680
26509,Alavés,Salamanca,0,2,2681
26510,Almería,Las Palmas,2,1,2681
26511,Castellón,Numancia,3,1,2681
26512,Cádiz,Sporting Gijón,1,1,2681
26513,Elche,Ponferradina,1,0,2681
26514,Hércules,Albacete,0,1,2681
26515,Murcia,Granada 74,2,1,2681
26516,Málaga,Lorca,4,0,2681
26517,Real Madrid B,Valladolid,1,3,2681
26518,Tenerife,Ejido,3,1,2681
26519,Vecindario,Xerez,2,1,2681
26520,Albacete,Alavés,2,2,2682
26521,Ejido,Murcia,0,2,2682
26522,Granada 74,Almería,0,1,2682
26523,Las Palmas,Cádiz,0,3,2682
26524,Lorca,Real Madrid B,2,0,2682
26525,Numancia,Hércules,2,2,2682
26526,Ponferradina,Málaga,2,2,2682
26527,Salamanca,Elche,0,1,2682
26528,Sporting Gijón,Castellón,2,2,2682
26529,Valladolid,Vecindario,3,0,2682
26530,Xerez,Tenerife,1,2,2682
26531,Alavés,Numancia,2,2,2683
26532,Albacete,Salamanca,1,1,2683
26533,Almería,Ejido,3,1,2683
26534,Castellón,Las Palmas,2,0,2683
26535,Cádiz,Granada 74,1,2,2683
26536,Hércules,Sporting Gijón,1,1,2683
26537,Murcia,Xerez,3,0,2683
26538,Málaga,Elche,2,0,2683
26539,Real Madrid B,Ponferradina,3,1,2683
26540,Tenerife,Valladolid,0,2,2683
26541,Vecindario,Lorca,1,1,2683
26542,Ejido,Cádiz,0,1,2684
26543,Elche,Real Madrid B,2,1,2684
26544,Granada 74,Castellón,1,1,2684
26545,Las Palmas,Hércules,3,1,2684
26546,Lorca,Tenerife,2,3,2684
26547,Numancia,Albacete,1,1,2684
26548,Ponferradina,Vecindario,3,3,2684
26549,Salamanca,Málaga,0,0,2684
26550,Sporting Gijón,Alavés,1,1,2684
26551,Valladolid,Murcia,1,1,2684
26552,Xerez,Almería,3,0,2684
26553,Alavés,Las Palmas,1,2,2685
26554,Albacete,Sporting Gijón,2,1,2685
26555,Almería,Valladolid,3,2,2685
26556,Castellón,Ejido,0,0,2685
26557,Cádiz,Xerez,1,2,2685
26558,Hércules,Granada 74,1,1,2685
26559,Murcia,Lorca,1,0,2685
26560,Numancia,Salamanca,0,0,2685
26561,Real Madrid B,Málaga,2,1,2685
26562,Tenerife,Ponferradina,0,1,2685
26563,Vecindario,Elche,1,4,2685
26564,Ejido,Hércules,2,0,2686
26565,Elche,Tenerife,0,1,2686
26566,Granada 74,Alavés,5,1,2686
26567,Las Palmas,Albacete,0,1,2686
26568,Lorca,Almería,3,1,2686
26569,Málaga,Vecindario,3,2,2686
26570,Ponferradina,Murcia,1,1,2686
26571,Salamanca,Real Madrid B,3,2,2686
26572,Sporting Gijón,Numancia,1,0,2686
26573,Valladolid,Cádiz,2,2,2686
26574,Xerez,Castellón,1,0,2686
26575,Alavés,Ejido,2,1,2687
26576,Albacete,Granada 74,2,2,2687
26577,Almería,Ponferradina,3,1,2687
26578,Castellón,Valladolid,2,1,2687
26579,Cádiz,Lorca,0,0,2687
26580,Hércules,Xerez,2,0,2687
26581,Murcia,Elche,0,2,2687
26582,Numancia,Las Palmas,3,0,2687
26583,Sporting Gijón,Salamanca,2,1,2687
26584,Tenerife,Málaga,1,2,2687
26585,Vecindario,Real Madrid B,2,1,2687
26586,Ejido,Albacete,1,0,2688
26587,Elche,Almería,1,2,2688
26588,Granada 74,Numancia,1,0,2688
26589,Las Palmas,Sporting Gijón,3,1,2688
26590,Lorca,Castellón,0,4,2688
26591,Málaga,Murcia,1,2,2688
26592,Ponferradina,Cádiz,1,3,2688
26593,Real Madrid B,Tenerife,2,3,2688
26594,Salamanca,Vecindario,2,3,2688
26595,Valladolid,Hércules,0,1,2688
26596,Xerez,Alavés,0,2,2688
26597,Alavés,Valladolid,1,2,2689
26598,Albacete,Xerez,0,0,2689
26599,Almería,Málaga,2,2,2689
26600,Castellón,Ponferradina,4,0,2689
26601,Cádiz,Elche,3,1,2689
26602,Hércules,Lorca,1,1,2689
26603,Las Palmas,Salamanca,2,2,2689
26604,Murcia,Real Madrid B,2,2,2689
26605,Numancia,Ejido,3,1,2689
26606,Sporting Gijón,Granada 74,4,3,2689
26607,Tenerife,Vecindario,0,2,2689
26608,Ejido,Sporting Gijón,4,1,2690
26609,Elche,Castellón,1,0,2690
26610,Granada 74,Las Palmas,4,2,2690
26611,Lorca,Alavés,1,2,2690
26612,Málaga,Cádiz,1,1,2690
26613,Ponferradina,Hércules,4,1,2690
26614,Real Madrid B,Almería,3,1,2690
26615,Tenerife,Salamanca,1,0,2690
26616,Valladolid,Albacete,4,2,2690
26617,Vecindario,Murcia,1,1,2690
26618,Xerez,Numancia,1,1,2690
26619,Alavés,Ponferradina,1,2,2691
26620,Albacete,Lorca,1,0,2691
26621,Almería,Vecindario,3,0,2691
26622,Castellón,Málaga,0,1,2691
26623,Cádiz,Real Madrid B,3,3,2691
26624,Hércules,Elche,0,2,2691
26625,Las Palmas,Ejido,0,2,2691
26626,Murcia,Tenerife,1,4,2691
26627,Numancia,Valladolid,1,2,2691
26628,Salamanca,Granada 74,1,0,2691
26629,Sporting Gijón,Xerez,2,1,2691
26630,Ath. Bilbao,Osasuna,0,0,2692
26631,Dptivo. Coruña,Almería,0,3,2692
26632,Espanyol,Valladolid,0,1,2692
26633,Mallorca,Levante,3,0,2692
26634,Murcia,Zaragoza,2,1,2692
26635,Rac. Santander,Barcelona,0,0,2692
26636,Real Madrid,At. Madrid,2,1,2692
26637,Rec. Huelva,Betis,1,1,2692
26638,Sevilla,Getafe,4,1,2692
26639,Valencia,Villarreal,0,3,2692
26640,Almería,Valencia,1,2,2693
26641,At. Madrid,Mallorca,1,1,2693
26642,Barcelona,Ath. Bilbao,3,1,2693
26643,Betis,Espanyol,2,2,2693
26644,Getafe,Rec. Huelva,1,1,2693
26645,Levante,Murcia,0,0,2693
26646,Osasuna,Sevilla,1,1,2693
26647,Valladolid,Dptivo. Coruña,2,2,2693
26648,Villarreal,Real Madrid,0,5,2693
26649,Zaragoza,Rac. Santander,1,1,2693
26650,Ath. Bilbao,Zaragoza,1,1,2694
26651,Dptivo. Coruña,Betis,1,0,2694
26652,Espanyol,Getafe,1,0,2694
26653,Mallorca,Villarreal,0,1,2694
26654,Murcia,At. Madrid,1,1,2694
26655,Osasuna,Barcelona,0,0,2694
26656,Rac. Santander,Levante,1,0,2694
26657,Real Madrid,Almería,3,1,2694
26658,Sevilla,Rec. Huelva,4,1,2694
26659,Valencia,Valladolid,2,1,2694
26660,Almería,Mallorca,1,1,2695
26661,At. Madrid,Rac. Santander,4,0,2695
26662,Barcelona,Sevilla,2,1,2695
26663,Betis,Valencia,1,2,2695
26664,Getafe,Dptivo. Coruña,0,0,2695
26665,Levante,Ath. Bilbao,1,2,2695
26666,Rec. Huelva,Espanyol,2,1,2695
26667,Valladolid,Real Madrid,1,1,2695
26668,Villarreal,Murcia,2,0,2695
26669,Zaragoza,Osasuna,2,1,2695
26670,Ath. Bilbao,At. Madrid,0,2,2696
26671,Barcelona,Zaragoza,4,1,2696
26672,Dptivo. Coruña,Rec. Huelva,0,2,2696
26673,Mallorca,Valladolid,4,2,2696
26674,Murcia,Almería,0,1,2696
26675,Osasuna,Levante,4,1,2696
26676,Rac. Santander,Villarreal,0,2,2696
26677,Real Madrid,Betis,2,0,2696
26678,Sevilla,Espanyol,2,3,2696
26679,Valencia,Getafe,2,1,2696
26680,Almería,Rac. Santander,0,1,2697
26681,At. Madrid,Osasuna,2,0,2697
26682,Betis,Mallorca,3,0,2697
26683,Espanyol,Dptivo. Coruña,1,0,2697
26684,Getafe,Real Madrid,0,1,2697
26685,Levante,Barcelona,1,4,2697
26686,Rec. Huelva,Valencia,0,1,2697
26687,Valladolid,Murcia,1,4,2697
26688,Villarreal,Ath. Bilbao,1,0,2697
26689,Zaragoza,Sevilla,2,0,2697
26690,Ath. Bilbao,Almería,1,1,2698
26691,Barcelona,At. Madrid,3,0,2698
26692,Mallorca,Getafe,4,2,2698
26693,Murcia,Betis,0,0,2698
26694,Osasuna,Villarreal,3,2,2698
26695,Rac. Santander,Valladolid,2,0,2698
26696,Real Madrid,Rec. Huelva,2,0,2698
26697,Sevilla,Dptivo. Coruña,0,1,2698
26698,Valencia,Espanyol,1,2,2698
26699,Zaragoza,Levante,3,0,2698
26700,Almería,Osasuna,2,0,2699
26701,At. Madrid,Zaragoza,4,0,2699
26702,Betis,Rac. Santander,1,1,2699
26703,Dptivo. Coruña,Valencia,2,4,2699
26704,Espanyol,Real Madrid,2,1,2699
26705,Getafe,Murcia,2,0,2699
26706,Levante,Sevilla,0,2,2699
26707,Rec. Huelva,Mallorca,0,2,2699
26708,Valladolid,Ath. Bilbao,1,2,2699
26709,Villarreal,Barcelona,3,1,2699
26710,Ath. Bilbao,Betis,0,0,2700
26711,Barcelona,Almería,2,0,2700
26712,Levante,At. Madrid,0,1,2700
26713,Mallorca,Espanyol,2,2,2700
26714,Murcia,Rec. Huelva,1,0,2700
26715,Osasuna,Valladolid,2,2,2700
26716,Rac. Santander,Getafe,2,0,2700
26717,Real Madrid,Dptivo. Coruña,3,1,2700
26718,Sevilla,Valencia,3,0,2700
26719,Zaragoza,Villarreal,4,1,2700
26720,Almería,Zaragoza,0,1,2701
26721,At. Madrid,Sevilla,4,3,2701
26722,Betis,Osasuna,0,3,2701
26723,Dptivo. Coruña,Mallorca,1,1,2701
26724,Espanyol,Murcia,0,0,2701
26725,Getafe,Ath. Bilbao,2,0,2701
26726,Rec. Huelva,Rac. Santander,0,0,2701
26727,Valencia,Real Madrid,1,5,2701
26728,Valladolid,Barcelona,1,1,2701
26729,Villarreal,Levante,3,0,2701
26730,At. Madrid,Villarreal,3,4,2702
26731,Ath. Bilbao,Rec. Huelva,2,0,2702
26732,Barcelona,Betis,3,0,2702
26733,Levante,Almería,3,0,2702
26734,Mallorca,Valencia,0,2,2702
26735,Murcia,Dptivo. Coruña,0,2,2702
26736,Osasuna,Getafe,0,2,2702
26737,Rac. Santander,Espanyol,1,1,2702
26738,Sevilla,Real Madrid,2,0,2702
26739,Zaragoza,Valladolid,2,3,2702
26740,Almería,At. Madrid,0,0,2703
26741,Betis,Zaragoza,2,1,2703
26742,Dptivo. Coruña,Rac. Santander,0,1,2703
26743,Espanyol,Ath. Bilbao,2,1,2703
26744,Getafe,Barcelona,2,0,2703
26745,Real Madrid,Mallorca,4,3,2703
