ID_VUELO;flightNum;departure;arrival;originiata;destiata;Matricula
38123;315;26/10/2008;26/10/2008;SEA;LAS;N455WN
38124;315;27/10/2008;27/10/2008;LAS;HOU;N466WN
38125;315;27/10/2008;27/10/2008;SEA;LAS;N466WN
38126;316;26/10/2008;27/10/2008;SAN;MDW;N269WN
38127;316;27/10/2008;28/10/2008;SAN;MDW;N410WN
38128;317;26/10/2008;26/10/2008;ABQ;TPA;N436WN
38129;317;26/10/2008;26/10/2008;PDX;ABQ;N436WN
38130;317;27/10/2008;27/10/2008;ABQ;TPA;N421LV
38131;317;27/10/2008;27/10/2008;PDX;ABQ;N421LV
38132;318;26/10/2008;26/10/2008;BWI;PBI;N695SW
38133;318;26/10/2008;26/10/2008;PVD;BWI;N695SW
38134;318;27/10/2008;27/10/2008;BWI;PBI;N637SW
38135;318;27/10/2008;27/10/2008;PVD;BWI;N634SW
38136;319;25/10/2008;25/10/2008;DEN;SEA;N519SW
38137;319;25/10/2008;25/10/2008;MCI;DEN;N519SW
38138;320;26/10/2008;26/10/2008;ABQ;DAL;N604SW
38139;320;26/10/2008;26/10/2008;DAL;LIT;N604SW
38140;320;26/10/2008;26/10/2008;LIT;BWI;N604SW
38141;320;26/10/2008;26/10/2008;SEA;ABQ;N604SW
38142;320;27/10/2008;27/10/2008;ABQ;DAL;N676SW
38143;320;27/10/2008;27/10/2008;DAL;LIT;N676SW
38144;320;27/10/2008;27/10/2008;LIT;BWI;N676SW
38145;320;27/10/2008;27/10/2008;SEA;ABQ;N676SW
38146;321;26/10/2008;26/10/2008;LAX;MDW;N297WN
38147;321;26/10/2008;26/10/2008;MDW;PIT;N297WN
38148;321;26/10/2008;26/10/2008;OAK;LAX;N297WN
38149;321;26/10/2008;26/10/2008;PIT;TPA;N297WN
38150;321;27/10/2008;27/10/2008;LAX;MDW;N256WN
38151;321;27/10/2008;27/10/2008;MDW;PIT;N256WN
38152;321;27/10/2008;27/10/2008;OAK;LAX;N256WN
38153;321;27/10/2008;27/10/2008;PIT;TPA;N256WN
38154;322;25/10/2008;25/10/2008;BWI;SDF;N778SW
38155;322;25/10/2008;25/10/2008;ORF;BWI;N778SW
38156;322;25/10/2008;25/10/2008;SDF;TPA;N778SW
38157;323;26/10/2008;26/10/2008;MCO;MHT;N350SW
38158;323;27/10/2008;27/10/2008;MCO;MHT;N690SW
38159;323;27/10/2008;27/10/2008;RSW;MCO;N690SW
38160;324;27/10/2008;27/10/2008;PDX;GEG;N398SW
38161;324;27/10/2008;27/10/2008;SMF;PDX;N398SW
38162;325;26/10/2008;26/10/2008;LAS;DEN;N687SW
38163;325;26/10/2008;26/10/2008;ONT;LAS;N687SW
38164;325;26/10/2008;26/10/2008;SJC;ONT;N687SW
38165;325;27/10/2008;27/10/2008;LAS;DEN;N350SW
38166;325;27/10/2008;27/10/2008;ONT;LAS;N350SW
38167;325;27/10/2008;27/10/2008;SJC;ONT;N350SW
38168;326;26/10/2008;26/10/2008;HOU;BWI;N663SW
38169;327;27/10/2008;27/10/2008;IND;TPA;N780SW
38170;327;27/10/2008;27/10/2008;TPA;FLL;N780SW
38171;328;27/10/2008;27/10/2008;LBB;DAL;N618WN
38172;329;26/10/2008;26/10/2008;MCO;BUF;N754SW
38173;329;27/10/2008;27/10/2008;MCO;BUF;N489WN
38174;330;25/10/2008;25/10/2008;STL;ABQ;N201LV
38175;331;26/10/2008;26/10/2008;SAN;PHX;N378SW
38176;331;26/10/2008;26/10/2008;SFO;SAN;N378SW
38177;331;27/10/2008;27/10/2008;SAN;PHX;N368SW
38178;331;27/10/2008;27/10/2008;SFO;SAN;N368SW
38179;332;26/10/2008;26/10/2008;LAS;BWI;N720WN
38180;332;26/10/2008;26/10/2008;SFO;LAS;N720WN
38181;332;27/10/2008;27/10/2008;LAS;BWI;N491WN
38182;332;27/10/2008;27/10/2008;SFO;LAS;N491WN
38183;333;26/10/2008;26/10/2008;BNA;MSY;N506SW
38184;333;26/10/2008;26/10/2008;BUF;MDW;N506SW
38185;333;26/10/2008;26/10/2008;MDW;BNA;N506SW
38186;333;26/10/2008;26/10/2008;MSY;HOU;N506SW
38187;333;27/10/2008;27/10/2008;BNA;MSY;N550WN
38188;333;27/10/2008;27/10/2008;BUF;MDW;N550WN
38189;333;27/10/2008;27/10/2008;MDW;BNA;N550WN
38190;333;27/10/2008;27/10/2008;MSY;HOU;N550WN
38191;334;26/10/2008;26/10/2008;CLE;STL;N432WN
38192;334;26/10/2008;26/10/2008;MCI;PHX;N432WN
38193;334;26/10/2008;26/10/2008;PHX;SNA;N432WN
38194;334;26/10/2008;26/10/2008;SNA;SJC;N432WN
38195;334;26/10/2008;26/10/2008;STL;MCI;N432WN
38196;334;27/10/2008;27/10/2008;CLE;STL;N730SW
38197;334;27/10/2008;27/10/2008;MCI;PHX;N289WN
38198;334;27/10/2008;27/10/2008;PHX;SNA;N472WN
38199;334;27/10/2008;27/10/2008;SNA;SJC;N472WN
38200;334;27/10/2008;27/10/2008;STL;MCI;N730SW
38201;335;26/10/2008;26/10/2008;LAX;SFO;N214WN
38202;335;27/10/2008;27/10/2008;LAX;SFO;N710SW
38203;335;27/10/2008;27/10/2008;TUS;LAX;N710SW
38204;336;26/10/2008;26/10/2008;MDW;ORF;N260WN
38205;336;26/10/2008;26/10/2008;SAN;MDW;N260WN
38206;336;27/10/2008;27/10/2008;MDW;ORF;N288WN
38207;336;27/10/2008;27/10/2008;SAN;MDW;N288WN
38208;337;25/10/2008;25/10/2008;PDX;SMF;N747SA
38209;337;25/10/2008;25/10/2008;SAN;MDW;N747SA
38210;337;25/10/2008;25/10/2008;SMF;SAN;N747SA
38211;338;26/10/2008;26/10/2008;GEG;SEA;N794SW
38212;338;26/10/2008;26/10/2008;SEA;OAK;N794SW
38213;338;27/10/2008;27/10/2008;GEG;SEA;N738CB
38214;338;27/10/2008;27/10/2008;SEA;OAK;N738CB
38215;339;25/10/2008;25/10/2008;DAL;HOU;N641SW
38216;339;25/10/2008;25/10/2008;HOU;MCO;N641SW
38217;339;25/10/2008;25/10/2008;LBB;DAL;N641SW
38218;339;25/10/2008;25/10/2008;MCO;RDU;N641SW
38219;339;25/10/2008;25/10/2008;RDU;PHL;N641SW
38220;340;25/10/2008;25/10/2008;ISP;MDW;N426WN
38221;340;25/10/2008;25/10/2008;LAS;OAK;N426WN
38222;340;25/10/2008;25/10/2008;MDW;PHX;N426WN
38223;340;25/10/2008;25/10/2008;PHX;LAS;N426WN
38224;341;26/10/2008;26/10/2008;BWI;MCI;N268WN
38225;341;26/10/2008;26/10/2008;MCI;OAK;N268WN
38226;341;27/10/2008;27/10/2008;BWI;MCI;N720WN
38227;341;27/10/2008;27/10/2008;MCI;OAK;N720WN
38228;342;25/10/2008;25/10/2008;IND;LAS;N640SW
38229;342;25/10/2008;25/10/2008;LAS;OAK;N640SW
38230;343;26/10/2008;26/10/2008;HOU;LIT;N373SW
38231;343;26/10/2008;26/10/2008;LAX;HOU;N373SW
38232;343;27/10/2008;27/10/2008;HOU;LIT;N775SW
38233;343;27/10/2008;27/10/2008;LAX;HOU;N775SW
38234;343;27/10/2008;27/10/2008;SJC;LAX;N775SW
38235;345;26/10/2008;26/10/2008;MCO;RSW;N400WN
38236;345;26/10/2008;26/10/2008;MDW;MCO;N400WN
38237;345;26/10/2008;26/10/2008;SFO;MDW;N400WN
38238;345;27/10/2008;27/10/2008;MCO;RSW;N758SW
38239;345;27/10/2008;27/10/2008;MDW;MCO;N758SW
38240;345;27/10/2008;27/10/2008;SFO;MDW;N758SW
38241;346;26/10/2008;26/10/2008;PHL;MCO;N519SW
38242;346;27/10/2008;27/10/2008;PHL;MCO;N520SW
38243;347;26/10/2008;26/10/2008;ONT;PHX;N310SW
38244;347;26/10/2008;26/10/2008;SMF;ONT;N310SW
38245;347;27/10/2008;27/10/2008;ONT;PHX;N405WN
38246;347;27/10/2008;27/10/2008;SMF;ONT;N405WN
38247;348;26/10/2008;26/10/2008;PIT;PHL;N417WN
38248;348;27/10/2008;27/10/2008;PIT;PHL;N480WN
38249;349;26/10/2008;26/10/2008;BWI;SDF;N329SW
38250;349;26/10/2008;26/10/2008;MCI;LAS;N329SW
38251;349;26/10/2008;26/10/2008;PVD;BWI;N329SW
38252;349;26/10/2008;26/10/2008;SDF;STL;N329SW
38253;349;26/10/2008;26/10/2008;STL;MCI;N329SW
38254;349;27/10/2008;27/10/2008;BWI;SDF;N697SW
38255;349;27/10/2008;27/10/2008;MCI;LAS;N697SW
38256;349;27/10/2008;27/10/2008;PVD;BWI;N697SW
38257;349;27/10/2008;27/10/2008;SDF;STL;N697SW
38258;349;27/10/2008;27/10/2008;STL;MCI;N697SW
38259;350;26/10/2008;26/10/2008;BWI;PVD;N435WN
38260;350;27/10/2008;27/10/2008;BHM;BWI;N757LV
38261;350;27/10/2008;27/10/2008;BWI;PVD;N757LV
38262;351;27/10/2008;27/10/2008;PHX;SLC;N671SW
38263;352;26/10/2008;26/10/2008;PHX;PHL;N906WN
38264;352;26/10/2008;26/10/2008;SAN;PHX;N906WN
38265;352;27/10/2008;27/10/2008;PHX;PHL;N457WN
38266;352;27/10/2008;27/10/2008;SAN;PHX;N457WN
38267;353;27/10/2008;27/10/2008;BWI;FLL;N753SW
38268;354;26/10/2008;26/10/2008;BUR;LAS;N705SW
38269;354;26/10/2008;26/10/2008;LAS;SLC;N242WN
38270;354;26/10/2008;26/10/2008;OAK;BUR;N705SW
38271;354;27/10/2008;27/10/2008;BUR;LAS;N389SW
38272;354;27/10/2008;27/10/2008;LAS;SLC;N389SW
38273;354;27/10/2008;27/10/2008;OAK;BUR;N389SW
38274;355;26/10/2008;26/10/2008;MDW;PIT;N271LV
38275;355;26/10/2008;26/10/2008;OAK;MDW;N271LV
38276;355;26/10/2008;26/10/2008;PIT;PHL;N271LV
38277;355;27/10/2008;27/10/2008;MDW;PIT;N260WN
38278;355;27/10/2008;27/10/2008;OAK;MDW;N260WN
38279;355;27/10/2008;27/10/2008;PIT;PHL;N260WN
38280;356;26/10/2008;26/10/2008;BWI;SAT;N384SW
38281;356;27/10/2008;27/10/2008;BWI;SAT;N496WN
38282;357;26/10/2008;26/10/2008;BWI;BUF;N683SW
38283;357;26/10/2008;26/10/2008;MCO;BWI;N683SW
38284;357;26/10/2008;26/10/2008;SAT;MCO;N683SW
38285;357;27/10/2008;27/10/2008;BWI;BUF;N645SW
38286;357;27/10/2008;27/10/2008;ELP;SAT;N645SW
38287;357;27/10/2008;27/10/2008;MCO;BWI;N645SW
38288;357;27/10/2008;27/10/2008;SAT;MCO;N645SW
38289;358;25/10/2008;25/10/2008;LAS;STL;N273WN
38290;358;25/10/2008;25/10/2008;SFO;LAS;N273WN
38291;359;26/10/2008;26/10/2008;ONT;OAK;N256WN
38292;359;27/10/2008;27/10/2008;ONT;OAK;N492WN
38293;360;26/10/2008;26/10/2008;BUR;PHX;N467WN
38294;360;26/10/2008;26/10/2008;PHX;DEN;N467WN
38295;360;26/10/2008;26/10/2008;SJC;BUR;N467WN
38296;360;27/10/2008;27/10/2008;BUR;PHX;N399WN
38297;360;27/10/2008;27/10/2008;PHX;DEN;N399WN
38298;360;27/10/2008;27/10/2008;SJC;BUR;N399WN
38299;361;26/10/2008;26/10/2008;JAX;LAS;N409WN
38300;361;26/10/2008;26/10/2008;LAS;LAX;N409WN
38301;361;26/10/2008;26/10/2008;LAX;SJC;N409WN
38302;361;27/10/2008;27/10/2008;JAX;LAS;N268WN
38303;361;27/10/2008;27/10/2008;LAS;LAX;N268WN
38304;361;27/10/2008;27/10/2008;LAX;SJC;N268WN
38305;363;26/10/2008;26/10/2008;SMF;ONT;N376SW
38306;363;27/10/2008;27/10/2008;SMF;ONT;N394SW
38307;364;26/10/2008;26/10/2008;BHM;MSY;N742SW
38308;364;26/10/2008;26/10/2008;HOU;LAS;N742SW
38309;364;26/10/2008;26/10/2008;LAS;SAN;N234WN
38310;364;26/10/2008;26/10/2008;MDW;BHM;N742SW
38311;364;26/10/2008;26/10/2008;MSY;HOU;N742SW
38312;364;27/10/2008;27/10/2008;BHM;MSY;N498WN
38313;364;27/10/2008;27/10/2008;HOU;LAS;N498WN
38314;364;27/10/2008;27/10/2008;LAS;SAN;N498WN
38315;364;27/10/2008;27/10/2008;MDW;BHM;N498WN
38316;364;27/10/2008;27/10/2008;MSY;HOU;N498WN
38317;365;26/10/2008;26/10/2008;AUS;LAS;N307SW
38318;365;26/10/2008;26/10/2008;BHM;DAL;N307SW
38319;365;26/10/2008;26/10/2008;DAL;AUS;N307SW
38320;365;26/10/2008;26/10/2008;LAS;LAX;N307SW
38321;365;27/10/2008;27/10/2008;AUS;LAS;N605SW
38322;365;27/10/2008;27/10/2008;BHM;DAL;N605SW
38323;365;27/10/2008;27/10/2008;DAL;AUS;N605SW
38324;365;27/10/2008;27/10/2008;LAS;LAX;N605SW
38325;365;27/10/2008;27/10/2008;MCO;BHM;N605SW
38326;366;26/10/2008;26/10/2008;MCI;SEA;N482WN
38327;366;26/10/2008;26/10/2008;MCO;MCI;N482WN
38328;366;27/10/2008;27/10/2008;MCI;SEA;N730SW
38329;366;27/10/2008;27/10/2008;MCO;MCI;N289WN
38330;367;26/10/2008;26/10/2008;SMF;ONT;N515SW
38331;367;27/10/2008;27/10/2008;SMF;ONT;N528SW
38332;368;26/10/2008;26/10/2008;ABQ;OAK;N705SW
38333;368;26/10/2008;26/10/2008;OAK;PDX;N705SW
38334;368;27/10/2008;27/10/2008;ABQ;OAK;N920WN
38335;368;27/10/2008;27/10/2008;OAK;PDX;N720WN
38336;369;25/10/2008;25/10/2008;DEN;BWI;N769SW
38337;369;25/10/2008;25/10/2008;SLC;DEN;N769SW
38338;370;26/10/2008;26/10/2008;MDW;PHL;N403WN
38339;370;26/10/2008;26/10/2008;SDF;MDW;N403WN
38340;370;27/10/2008;27/10/2008;BWI;SDF;N351SW
38341;370;27/10/2008;27/10/2008;MDW;PHL;N745SW
38342;370;27/10/2008;27/10/2008;SDF;MDW;N351SW
38343;371;26/10/2008;26/10/2008;IND;MDW;N755SA
38344;371;26/10/2008;26/10/2008;MDW;LAX;N755SA
38345;371;27/10/2008;27/10/2008;IND;MDW;N631SW
38346;371;27/10/2008;27/10/2008;MDW;LAX;N743SW
38347;372;26/10/2008;26/10/2008;DAL;STL;N613SW
38348;372;26/10/2008;26/10/2008;LAX;SAT;N613SW
38349;372;26/10/2008;26/10/2008;SAT;DAL;N613SW
38350;372;26/10/2008;26/10/2008;STL;PHL;N613SW
38351;372;27/10/2008;27/10/2008;DAL;STL;N327SW
38352;372;27/10/2008;27/10/2008;LAX;SAT;N327SW
38353;372;27/10/2008;27/10/2008;SAT;DAL;N327SW
38354;372;27/10/2008;27/10/2008;SJC;LAX;N327SW
38355;372;27/10/2008;27/10/2008;STL;PHL;N327SW
38356;373;26/10/2008;26/10/2008;MCO;FLL;N916WN
38357;373;26/10/2008;26/10/2008;PHX;MCO;N916WN
38358;373;27/10/2008;27/10/2008;MCO;FLL;N479WN
38359;373;27/10/2008;27/10/2008;PDX;PHX;N479WN
38360;373;27/10/2008;27/10/2008;PHX;MCO;N479WN
38361;374;26/10/2008;26/10/2008;MDW;OAK;N224WN
38362;374;26/10/2008;26/10/2008;PHL;MDW;N224WN
38363;374;27/10/2008;27/10/2008;MDW;OAK;N905WN
38364;374;27/10/2008;27/10/2008;PHL;MDW;N905WN
38365;375;26/10/2008;26/10/2008;BNA;MCI;N693SW
38366;375;26/10/2008;26/10/2008;PHL;RDU;N693SW
38367;375;26/10/2008;26/10/2008;RDU;BNA;N693SW
38368;375;27/10/2008;27/10/2008;BNA;MCI;N609SW
38369;375;27/10/2008;27/10/2008;PHL;RDU;N609SW
38370;375;27/10/2008;27/10/2008;RDU;BNA;N609SW
38371;376;26/10/2008;26/10/2008;BUR;OAK;N455WN
38372;376;26/10/2008;26/10/2008;CMH;LAS;N455WN
38373;376;26/10/2008;26/10/2008;LAS;BUR;N455WN
38374;376;26/10/2008;26/10/2008;OAK;SEA;N455WN
38375;376;27/10/2008;27/10/2008;BUR;OAK;N239WN
38376;376;27/10/2008;27/10/2008;LAS;BUR;N239WN
38377;376;27/10/2008;27/10/2008;OAK;SEA;N239WN
38378;377;26/10/2008;26/10/2008;PHX;SFO;N466WN
38379;377;26/10/2008;26/10/2008;RDU;PHX;N466WN
38380;377;27/10/2008;27/10/2008;PHX;SFO;N403WN
38381;377;27/10/2008;27/10/2008;RDU;PHX;N403WN
38382;378;26/10/2008;26/10/2008;BNA;LAS;N783SW
38383;378;26/10/2008;26/10/2008;LAS;RNO;N729SW
38384;378;26/10/2008;26/10/2008;PVD;BNA;N783SW
38385;378;27/10/2008;27/10/2008;BNA;LAS;N400WN
38386;378;27/10/2008;27/10/2008;LAS;RNO;N400WN
38387;378;27/10/2008;27/10/2008;PVD;BNA;N400WN
38388;379;26/10/2008;26/10/2008;DEN;LAX;N611SW
38389;379;26/10/2008;26/10/2008;LAX;SFO;N611SW
38390;379;26/10/2008;26/10/2008;PHL;DEN;N611SW
38391;379;27/10/2008;27/10/2008;DEN;LAX;N399WN
38392;379;27/10/2008;27/10/2008;LAX;SFO;N399WN
38393;379;27/10/2008;27/10/2008;PHL;DEN;N399WN
38394;379;27/10/2008;27/10/2008;RDU;PHL;N399WN
38395;380;25/10/2008;25/10/2008;LAS;OAK;N623SW
38396;380;25/10/2008;25/10/2008;PHX;LAS;N623SW
38397;380;25/10/2008;25/10/2008;TUL;PHX;N623SW
38398;381;27/10/2008;27/10/2008;SLC;SEA;N347SW
38399;382;27/10/2008;27/10/2008;MCO;PHL;N507SW
38400;383;26/10/2008;26/10/2008;LAX;SLC;N650SW
38401;383;26/10/2008;26/10/2008;SLC;SEA;N650SW
38402;383;27/10/2008;27/10/2008;LAX;SLC;N664WN
38403;383;27/10/2008;27/10/2008;SLC;SEA;N664WN
38404;384;26/10/2008;26/10/2008;ISP;LAS;N792SW
38405;384;27/10/2008;27/10/2008;ISP;LAS;N726SW
38406;385;25/10/2008;25/10/2008;OAK;SAN;N422WN
38407;385;27/10/2008;27/10/2008;HOU;MSY;N519SW
38408;385;27/10/2008;27/10/2008;OAK;SAN;N519SW
38409;385;27/10/2008;27/10/2008;PDX;OAK;N519SW
38410;385;27/10/2008;27/10/2008;PHX;HOU;N519SW
38411;385;27/10/2008;27/10/2008;SAN;PHX;N519SW
38412;386;26/10/2008;26/10/2008;OAK;ONT;N224WN
38413;386;26/10/2008;26/10/2008;ONT;PHX;N224WN
38414;386;26/10/2008;26/10/2008;PHX;ABQ;N224WN
38415;386;27/10/2008;27/10/2008;OAK;ONT;N427WN
38416;386;27/10/2008;27/10/2008;ONT;PHX;N427WN
38417;386;27/10/2008;27/10/2008;PHX;ABQ;N427WN
38418;387;26/10/2008;26/10/2008;MCI;SMF;N918WN
38419;387;26/10/2008;26/10/2008;MCO;MCI;N918WN
38420;387;27/10/2008;27/10/2008;MCI;SMF;N236WN
38421;387;27/10/2008;27/10/2008;MCO;MCI;N236WN
38422;388;25/10/2008;25/10/2008;SFO;LAX;N467WN
38423;388;26/10/2008;26/10/2008;LAX;TUS;N610WN
38424;388;26/10/2008;26/10/2008;SFO;LAX;N610WN
38425;388;27/10/2008;27/10/2008;LAX;TUS;N333SW
38426;388;27/10/2008;27/10/2008;SFO;LAX;N333SW
38427;389;26/10/2008;26/10/2008;AUS;DAL;N765SW
38428;389;26/10/2008;26/10/2008;DAL;AMA;N765SW
38429;389;26/10/2008;26/10/2008;PHX;AUS;N765SW
38430;389;26/10/2008;26/10/2008;SEA;PHX;N765SW
38431;390;26/10/2008;26/10/2008;DEN;SEA;N459WN
38432;390;26/10/2008;26/10/2008;SAT;DEN;N776WN
38433;390;26/10/2008;26/10/2008;TPA;SAT;N776WN
38434;391;25/10/2008;25/10/2008;OAK;PHX;N456WN
38435;392;26/10/2008;26/10/2008;MDW;BWI;N386SW
38436;392;27/10/2008;27/10/2008;MDW;BWI;N234WN
38437;392;27/10/2008;27/10/2008;OMA;MDW;N234WN
38438;393;26/10/2008;26/10/2008;FLL;PHL;N486WN
38439;393;26/10/2008;26/10/2008;PHL;PIT;N486WN
38440;393;26/10/2008;26/10/2008;PIT;PHX;N486WN
38441;393;27/10/2008;27/10/2008;FLL;PHL;N780SW
38442;393;27/10/2008;27/10/2008;PHL;PIT;N780SW
38443;393;27/10/2008;27/10/2008;PIT;PHX;N780SW
38444;394;26/10/2008;26/10/2008;AUS;TPA;N626SW
38445;394;26/10/2008;26/10/2008;LAX;AUS;N626SW
38446;394;26/10/2008;26/10/2008;OAK;LAX;N675AA
38447;394;26/10/2008;26/10/2008;TPA;BWI;N626SW
38448;394;27/10/2008;27/10/2008;AUS;TPA;N689SW
38449;394;27/10/2008;27/10/2008;LAX;AUS;N689SW
38450;394;27/10/2008;27/10/2008;OAK;LAX;N689SW
38451;394;27/10/2008;27/10/2008;SEA;OAK;N689SW
38452;394;27/10/2008;27/10/2008;TPA;BWI;N689SW
38453;395;26/10/2008;26/10/2008;MCO;FLL;N704SW
38454;395;26/10/2008;26/10/2008;PVD;MCO;N704SW
38455;395;27/10/2008;27/10/2008;MCO;FLL;N290WN
38456;395;27/10/2008;27/10/2008;PVD;MCO;N290WN
38457;396;26/10/2008;26/10/2008;LAX;SJC;N467WN
38458;396;27/10/2008;27/10/2008;LAX;SJC;N242WN
38459;397;26/10/2008;26/10/2008;AUS;HOU;N434WN
38460;397;26/10/2008;26/10/2008;HOU;MDW;N730SW
38461;397;27/10/2008;27/10/2008;AUS;HOU;N703SW
38462;397;27/10/2008;27/10/2008;HOU;MDW;N703SW
38463;398;26/10/2008;26/10/2008;BUF;MDW;N495WN
38464;398;26/10/2008;26/10/2008;MDW;PHX;N495WN
38465;398;27/10/2008;27/10/2008;BUF;MDW;N714CB
38466;398;27/10/2008;27/10/2008;MDW;PHX;N714CB
38467;399;26/10/2008;26/10/2008;LAS;OMA;N707SA
38468;399;26/10/2008;26/10/2008;OAK;LAS;N707SA
38469;399;26/10/2008;26/10/2008;OMA;STL;N707SA
38470;399;26/10/2008;26/10/2008;STL;HOU;N707SA
38471;399;27/10/2008;27/10/2008;LAS;OMA;N774SW
38472;399;27/10/2008;27/10/2008;OAK;LAS;N774SW
38473;399;27/10/2008;27/10/2008;OMA;STL;N774SW
38474;399;27/10/2008;27/10/2008;STL;HOU;N774SW
38475;401;26/10/2008;26/10/2008;AUS;HOU;N340LV
38476;401;27/10/2008;27/10/2008;AUS;HOU;N352SW
38477;402;25/10/2008;25/10/2008;BWI;DEN;N346SW
38478;402;25/10/2008;25/10/2008;DEN;SLC;N346SW
38479;402;25/10/2008;25/10/2008;SLC;PHX;N346SW
38480;403;26/10/2008;26/10/2008;DAL;AUS;N630WN
38481;403;26/10/2008;26/10/2008;MCI;DAL;N630WN
38482;403;26/10/2008;26/10/2008;MDW;MCI;N630WN
38483;403;26/10/2008;26/10/2008;PHL;MDW;N630WN
38484;403;27/10/2008;27/10/2008;DAL;AUS;N365SW
38485;403;27/10/2008;27/10/2008;MCI;DAL;N365SW
38486;403;27/10/2008;27/10/2008;MDW;MCI;N365SW
38487;403;27/10/2008;27/10/2008;PHL;MDW;N365SW
38488;404;26/10/2008;26/10/2008;BNA;BWI;N787SA
38489;404;26/10/2008;26/10/2008;BWI;ISP;N787SA
38490;404;27/10/2008;27/10/2008;BNA;BWI;N485WN
38491;404;27/10/2008;27/10/2008;BWI;ISP;N485WN
38492;404;27/10/2008;27/10/2008;MCO;BNA;N485WN
38493;405;25/10/2008;25/10/2008;BUF;BWI;N620SW
38494;405;25/10/2008;25/10/2008;BWI;IND;N620SW
38495;405;25/10/2008;25/10/2008;DAL;TUL;N620SW
38496;405;25/10/2008;25/10/2008;HOU;DAL;N620SW
38497;405;25/10/2008;25/10/2008;MCI;MDW;N620SW
38498;405;25/10/2008;25/10/2008;MDW;BUF;N620SW
38499;405;25/10/2008;25/10/2008;TUL;MCI;N620SW
38500;406;26/10/2008;26/10/2008;CLE;STL;N378SW
38501;406;26/10/2008;26/10/2008;STL;TPA;N378SW
38502;406;27/10/2008;27/10/2008;CLE;STL;N384SW
38503;406;27/10/2008;27/10/2008;STL;TPA;N384SW
38504;407;26/10/2008;26/10/2008;OAK;SEA;N205WN
38505;407;27/10/2008;27/10/2008;BUR;OAK;N767SW
38506;407;27/10/2008;27/10/2008;OAK;SEA;N767SW
38507;408;26/10/2008;26/10/2008;AUS;PHX;N358SW
38508;408;26/10/2008;26/10/2008;DAL;AUS;N358SW
38509;408;26/10/2008;26/10/2008;LAS;GEG;N358SW
38510;408;26/10/2008;26/10/2008;PHX;LAS;N358SW
38511;408;27/10/2008;27/10/2008;AUS;PHX;N638SW
38512;408;27/10/2008;27/10/2008;DAL;AUS;N638SW
38513;408;27/10/2008;27/10/2008;LAS;GEG;N638SW
38514;408;27/10/2008;27/10/2008;PHX;LAS;N638SW
38515;409;26/10/2008;26/10/2008;BUF;FLL;N520SW
38516;410;26/10/2008;26/10/2008;LAS;BUR;N747SA
38517;410;26/10/2008;26/10/2008;PBI;PHL;N747SA
38518;410;26/10/2008;26/10/2008;PHL;PIT;N747SA
38519;410;26/10/2008;26/10/2008;PIT;LAS;N747SA
38520;410;27/10/2008;27/10/2008;LAS;BUR;N207WN
38521;410;27/10/2008;27/10/2008;PBI;PHL;N207WN
38522;410;27/10/2008;27/10/2008;PHL;PIT;N207WN
38523;410;27/10/2008;27/10/2008;PIT;LAS;N207WN
38524;411;26/10/2008;26/10/2008;AUS;HOU;N411WN
38525;411;26/10/2008;26/10/2008;DEN;AUS;N411WN
38526;411;26/10/2008;26/10/2008;HOU;MDW;N411WN
38527;411;26/10/2008;26/10/2008;MDW;DTW;N411WN
38528;411;26/10/2008;26/10/2008;SEA;DEN;N411WN
38529;411;27/10/2008;27/10/2008;AUS;HOU;N665WN
38530;411;27/10/2008;27/10/2008;DEN;AUS;N665WN
38531;411;27/10/2008;27/10/2008;HOU;MDW;N665WN
38532;411;27/10/2008;27/10/2008;MDW;DTW;N665WN
38533;411;27/10/2008;27/10/2008;SEA;DEN;N665WN
38534;412;27/10/2008;27/10/2008;MDW;PHL;N449WN
38535;413;26/10/2008;26/10/2008;HOU;SAN;N250WN
38536;413;26/10/2008;26/10/2008;SAN;SMF;N250WN
38537;413;27/10/2008;27/10/2008;HOU;SAN;N223WN
38538;413;27/10/2008;27/10/2008;SAN;SMF;N223WN
38539;415;26/10/2008;26/10/2008;ONT;PHX;N706SW
38540;415;26/10/2008;26/10/2008;PHX;MDW;N706SW
38541;415;27/10/2008;27/10/2008;ONT;PHX;N799SW
38542;415;27/10/2008;27/10/2008;PHX;MDW;N799SW
38543;415;27/10/2008;27/10/2008;SJC;ONT;N799SW
38544;416;26/10/2008;26/10/2008;PHL;FLL;N403WN
38545;416;27/10/2008;27/10/2008;PHL;FLL;N745SW
38546;417;26/10/2008;26/10/2008;LAS;RDU;N401WN
38547;417;26/10/2008;26/10/2008;SJC;LAS;N401WN
38548;417;27/10/2008;27/10/2008;LAS;RDU;N251WN
38549;417;27/10/2008;27/10/2008;SJC;LAS;N251WN
38550;418;26/10/2008;26/10/2008;AUS;LAX;N491WN
38551;418;26/10/2008;26/10/2008;LAX;OAK;N491WN
38552;418;26/10/2008;26/10/2008;RDU;TPA;N491WN
38553;418;26/10/2008;26/10/2008;TPA;AUS;N491WN
38554;418;27/10/2008;27/10/2008;AUS;LAX;N402WN
38555;418;27/10/2008;27/10/2008;LAX;OAK;N402WN
38556;418;27/10/2008;27/10/2008;RDU;TPA;N402WN
38557;418;27/10/2008;27/10/2008;TPA;AUS;N402WN
38558;419;27/10/2008;27/10/2008;BWI;CLE;N550WN
