;name;gender
34412;Kolínský, Petr;
34413;Kraus, Laco;
34414;Kákosová, Jana;
34415;Mikulík, Pavol;m
34416;Párnicky, Stanislav;
34417;Schránil, Raoul;m
34418;Seban, Andrej;m
34419;Staab, Joachim G.;
34420;Studenková, Zdena;f
34421;Suleková, Mária;
34422;Winter, Judy;f
34423;Bará, Milagros;
34424;Hurtado, Rosa;f
34425;Urrabieta, Adolfo;
34426;Carneros, Eduardo;m
34427;Goyoaga, Ricardo;m
34428;Post, Gerardo;m
34429;Solana, Bosco;m
34430;Alcántara, Juan;m
34431;Escañuela, Juan Manuel;m
34432;Llamas, Carmen;f
34433;Ortal, Carolina;f
34434;Schlesinger, Ladislao;m
34435;Pita, Álvaro;m
34436;Tarela, Antonio;
34437;Villanueva, Isabel;m
34438;Arkin, Cüneyt;m
34439;Bayrak, Güngör;f
34440;Canti, Aldo;m
34441;Caputo, Ferdinando;
34442;Corti, Tony;m
34443;Egriboz, Süheyl;m
34444;Emre, Ünsal;m
34445;Fosforoglu, Renan;m
34446;Gürtop, Çetin;
34447;Gürçen, Nejat;m
34448;Inangiray, Ercan;m
34449;Inanoglu, Türker;m
34450;Karadag, Kudret;m
34451;Kivanç, Hakki;m
34452;Köksal, Neriman;f
34453;Martinenghi, Italo;
34454;Ortenzi, Francesco;
34455;Pellizzon, Maria Luisa;
34456;Ricci, Aldo;m
34457;Scognamillo, Sandra;f
34458;Sen, Ali;m
34459;Sürmeli, Mesut;m
34460;Tekçe, Necip;m
34461;Tünas, Erdogan;m
34462;Özatay, Turgut;m
34463;Özlüer, Fuat;
34464;Alegre, Paco;m
34465;Alhambra, Emilio J.;
34466;Antón, Gabriel J.;
34467;Batiste;
34468;Bañón, Antoni;
34469;Berenguer, Francisco M.;m
34470;Boneva, A.;
34471;Carbonell, Miguel;
34472;Coronado, Diego;m
34473;Fernández, Inmaculada;
34474;Gil, Francisca;
34475;González, Micalau;m
34476;Hernández, Rafa;m
34477;Herreros, Antonio;
34478;López, J. Ramón;
34479;Marrades, Vicente;
34480;Matamoros, Juan;m
34481;Montés, Elvira;f
34482;Mora, José M.;m
34483;Moral, David;
34484;Navarro, Eliseo;m
34485;Pastor, Javier;m
34486;Perea, Pedro;m
34487;Pico, José;
34488;Pico, Pepe;m
34489;Rodes, Domingo;
34490;Rodríguez, Matilde;f
34491;Ruso, Tano;m
34492;Sanchís, Mercedes;f
34493;Sanmartín, Rosendo;m
34494;Santacreu, Ramón;m
34495;Serrano, Paloma;f
34496;Sigües, Miguel;
34497;Solana, Juan José;
34498;Solbes, María José;f
34499;Soler, José R.;m
34500;Sánchez Soler, Mariano;
34501;Ventura, Paco;m
34502;del Busto, Juan;m
34503;Bernard, Patricia;f
34504;Calco, Antonio;m
34505;Delgado, Héctor;m
34506;González Manzanares, Jesús;m
34507;Larrañaga, Juan;m
34508;Monsell, Antonio;m
34509;Aponte, Fernando;
34510;Arroyo, Willie;
34511;Bauza, Juan;m
34512;Benarroch, Elena;f
34513;Benavente, Javier;m
34514;Camino, Elia;f
34515;Couassi, Clarissa;
34516;De Lucifer, El Martillo;m
34517;Grassi, Florencia;
34518;Guimaraes, Placido;m
34519;Mengibar, Celia;
34520;Muñoz, Yolanda;f
34521;Prados, Fernando;m
34522;Rubinson, David;m
34523;Sakamoto, Ryûichi;m
34524;Siba, Eva;f
34525;Strello;m
34526;Sybilla;f
34527;Torres, Victoria;f
34528;Vaz, Roxy;f
34529;Guel, Silvia;f
34530;Gómez Escribano, José;m
34531;Hirshon, Charles;
34532;Moya, Mari Carmen;
34533;Alcaraz, Maria Luisa;
34534;Allen, Stanford C.;m
34535;Andrews, Dana;m
34536;Arnold, Alan;
34537;Bercovici, Eric;
34538;Bernsen, Harry;
34539;Bielecki, Stanley;
34540;Carey Jr., Harry;m
34541;Chooluck, Leon;
34542;Donner, Robert;m
34543;Goldsmith, Jerry;m
34544;Hooker, Buddy Joe;m
34545;Howard, Ronald;m
34546;Kelly, Jim;m
34547;Levitt, Robin;m
34548;Lichtig, Lucie;f
34549;Ludwig, Jerrold L.;
34550;McGregor, Charles;m
34551;Needham, Hal;m
34552;Pallottini, Riccardo;
34553;Smith, Leonard;m
34554;Sullivan, Barry;m
34555;Williamson, Fred;m
34556;Willis, Mary Pepa;
34557;Albinoni, Tomaso;
34558;Esteve, Luis;m
34559;Molí, Riel;m
34560;Agri, Antonio;m
34561;Agúero, Silvana;
34562;Ahumada, Raúl;
34563;Aldisert, Greg;
34564;Alvarenga, Verónica;f
34565;Aragón, Adrián;m
34566;Arce, Sebastian;m
34567;Astorga, Alberto;
34568;Avila, Cynthia;f
34569;Azar, Óscar;
34570;Barreiro, Roberto;
34571;Batiuk, Valencia;f
34572;Bihurriet, Jorge;m
34573;Boaglio, Erika;f
34574;Bocca, Julio;m
34575;Bolfarini, Mariano;m
34576;Bosio, Leo;m
34577;Braun, Milena;f
34578;Brizuela, Gustavo;m
34579;Bron, Silvia;f
34580;Casas, Ariel;m
34581;Chen, Aili;f
34582;Ciccone, Ángela;f
34583;Codazzi, Juan Carlos;
34584;Codega, Sebastián;m
34585;Codrovich, Sofía;f
34586;Cohelo, César;m
34587;Copes, Johana;f
34588;Copes, Juan Carlos;m
34589;Coria, Ángel;m
34590;Cortez, Cristina;f
34591;Cuello, Leonardo;m
34592;De Lío, Ubaldo;m
34593;Di Palma, Stefano;m
34594;Di Pietro, Miguel A.;
34595;Domínguez, Juanjo;m
34596;Díaz Mourelle, Ricardo;m
34597;Fontan, Roxana;f
34598;Fornasari, Luciana;
34599;Galera, Lucas;m
34600;Garaballi, Esther;f
34601;Giunta, Oscar;m
34602;Grodin, Alan;
34603;Gómez, Adolfo;m
34604;Infante, Soledad;
34605;Jaureguialzo, Carlos;
34606;Kerr, Carlos;m
34607;Klurfan, Margarita;f
34608;Llosa, Fernando;m
34609;Luzzi, Francisco;
34610;López Barreiro, Mario;
34611;Mabromata, Catalina;
34612;Maestro, Mía;f
34613;Mandagaran, Oscar;m
34614;Marconi, Néstor;m
34615;Marticorena, Julio;m
34616;Marull, Paula;f
34617;Melino, Vito;m
34618;Mercado, Facundo;m
34619;Mingo, Hugo;m
34620;Miori, Gustavo;m
34621;Mockert, Rainer;
34622;Moisello, Mariano;m
34623;Monetti, Fernando;m
34624;Montero, Dante;m
34625;Morales, Sabrina;f
34626;Moreno, José J.;
34627;Narova, Cecilia;f
34628;Nieva, Víctor;m
34629;Onetto, Elvira;f
34630;Ordóñez, Efraim;m
34631;Parrondo, Paola;f
34632;Patyn, Hugo;m
34633;Peralta, Sonia;f
34634;Pessen, Mabel;f
34635;Pilatti, Héctor;m
34636;Pérez, Ariel;m
34637;Pérez, Silvina;f
34638;Racauchi, Leonardo;
34639;Ramos, Norberto;m
34640;Recalde, Marcia;f
34641;Riccardo, Cristian;
34642;Rivarola, Carlos;m
34643;Rizzuti, Carlos;
34644;Rosetti, Giuliana;f
34645;Salcedo, Sergio;m
34646;Salgán, Horacio;m
34647;Salmerón, Verónica;f
34648;Sanguinetti, Ricardo;
34649;Scalella, Veronica;
34650;Seefeld, Martín;m
34651;Soares Junior, Antonio;m
34652;Stekelman, Ann Maria;
34653;Storaro, Fabrizio;
34654;Telechea, Julio;
34655;Thiel, Carlos;m
34656;Toscano, Silvia;f
34657;Touseda, Patricio;m
34658;Ubara, Kazumi;f
34659;Velázquez, Jesús;m
34660;Vigil, Viviana;f
34661;Yacono, Lorena;f
34662;Zinsky, Nora;f
34663;Álvarez, Marcelo;m
34664;Bortnik, Aída;f
34665;DElía, Federico;m
34666;Masajnik, David;m
34667;Mirás, Fernán;m
34668;Molina, Carola;f
34669;Montes, Osvaldo;m
34670;Piñeyro, Marcelo;m
34671;Sbaraglia, Leonardo;m
34672;Suárez, Mirna;f
34673;León, Enrique;
34674;Piera, Mayte;
34675;Pistolo;m
34676;Ruiz, María José;f
34677;Suárez Guillén, Juan;
34678;Balerdi, Damián;
34679;Goicoechea, Enrique;m
34680;Mendigutxia, Garikoitz;m
34681;Solano, Isidro José;m
34682;Uriz, Elena;f
34683;Claret, María Antonia;
34684;Durán Loriga, Jacobo;
34685;Fernández, Gloria;
34686;Maluenda, Matías;m
34687;Moreno, Ignacio;m
34688;Revuelta Comte, Luis;m
34689;Zapater, Pedro;m
34690;Innocenti, Pietro;
34691;Lozano, Papick;f
34692;Vassallo, Carlos;
34693;Domínguez, Magdaleno;m
34694;García, Juan Manuel;m
34695;Jong, Geert de;f
34696;Sardá, Luis;m
34697;Capri, Joan;m
34698;Castillo, Fernando;
34699;Gasraoni, Khalil;m
34700;Ramboz, Eve;
34701;Robles, Juanma;m
34702;Vela, Agustín;m
34703;Vitorino;m
34704;DIppolito, Alfredo;m
34705;Juanuario, Amedeo;m
34706;Lay, Barbara;f
34707;Lotti, Angelo;
34708;Murgia, Tiberio;m
34709;Pettinato, Umberto;m
34710;Pierro, Marina;f
34711;Reni, Mauro;
34712;Volponi, Danilo;m
34713;Bernal, Eva;f
34714;Boys, Tomás;m
34715;Di Cristofaro, Cinzia;f
34716;Freire, Aurora;f
34717;Gómez, José María;m
34718;Hoyo, Daniel;
34719;Marban, Geni;f
34720;Merino, José L.;m
34721;Moreno, L. José Luis;
34722;Robles, Marta;f
34723;Rodríguez, Josefina;f
34724;Rotuela, Ignacio;m
34725;Vázquez, José;
34726;de la Paz, Leticia;f
34727;Beladiez, Alicia;
34728;Clemente, Carmina;f
34729;Fraile, Lara;f
34730;García Andújar, Paula;f
34731;García, Carmela;f
34732;Oberhausen, Markus;m
34733;Rubia, Gloria;
34734;Arteaga, Carlos;m
34735;Barceló, Iñaki;m
34736;Brignol, Laura;f
34737;Extremad, Enrique;m
34738;Mas, Alfonso;m
34739;Ramírez, Serafín;m
34740;Ruiz, José Javier;m
34741;Akopyan, Ashot;m
34742;Alov, Aleksandr;
34743;Basov, Vladimir;m
34744;Begalin, Nartai;m
34745;Belokhvostikova, Natalya;f
34746;Chernyayev, Yevgeni;
34747;Cheyko, Georges;
34748;Darnault, Daniel;m
34749;Delorme, Guy;m
34750;Dobronravova, Yelena;f
34751;Dovlatov, Leonid;m
34752;Dunayev, Grigori;m
34753;Dvorzhetsky, Vatslav;m
34754;Fyodorov, Oleg;m
34755;Grinko, Nikolay;m
34756;Gusejnova, Fatima;f
34757;Hahn, Jess;m
34758;Jürgens, Curd;m
34759;Kelber, Catherine;
34760;Khazova, N.;
34761;Kirs, Vladimir;
34762;Klass, Igor;m
34763;Kostolevskiy, Igor;m
34764;Kraft, Evelyne;f
34765;Krotman, D.;m
34766;Loria, Abesalom;m
34767;Malet, Roland;m
34768;Marshall, Mike;m
34769;Matveyev, Dmitri;m
34770;Mikulin, A.;m
34771;Miqaberidze, Ruslan;m
34772;Mérand, Jean-Philippe;
34773;Nahapetov, Rodion;m
34774;Naudon, Jean-François;m
34775;Naumov, Vladimir;m
34776;Naumova, Natalya;f
34777;Novi, Lidiya;
34778;Roux, Jacques;m
34779;Saakyan, Georgi;m
34780;Sanayev, Vsevolod;m
34781;Sashyk, N.;m
34782;Schlegel, Hans-Dieter;m
34783;Schwendimann, Alois;
34784;Shatrov, Mikhail;
34785;Stankevich, A.;m
34786;Strizhenov, Gleb;m
34787;Surazhskaya, Yelena;
34788;Sushkevich, Cheslav;m
34789;Tsikhiyev, M.;m
34790;Vaynberg, Moisey;
34791;Volkoff, Edwards;
34792;Yanvaryov, Aleksandr;m
34793;Yurenyov, Andrei;m
34794;Zadachin, Aleksei;m
34795;Zheleznyakov, Valentin;m
34796;Llovo, Ricardo;m
34797;Artiga, David;m
34798;Celaya, Tanya;f
34799;Fornell, Susanna;f
34800;Guerrero, Anna;f
34801;Jaumandreu, Eduardo;
34802;Ondarra, Lluís;
34803;Ramada, Joan Carles;m
34804;Franco, Mario;m
34805;Martin de la Plaza, Christian;m
34806;Cimadevilla, Carmen;f
34807;Hernández, Joaquín H.;
34808;Blumenstock, Peter;
34809;Collins, Kevin;m
34810;Gallagher, Hugh;m
34811;Keßler, Christian;m
34812;Kronen, Mikail;m
34813;Newman, Amber;f
34814;Parent, Monique;f
34815;van Bach, Toner;
34816;Agatha;
34817;Aguirre, Arancha;
34818;Aguirre, Arantxa;f
34819;Bora, Toni;
34820;Canivet, Paloma;
34821;Laguna, Antón;
34822;Redondo, Menchu;
34823;de la Vega, Blanca;
34824;Barros, Daniel;m
34825;Garbarek, Jan;m
34826;Hermosa, Sarai;f
34827;Merayo, Francisco;
34828;Perrer, Rosita;
34829;Roman, Pedro;
34830;López Ballesteros, Antonio;
34831;Arroyo, Rafael;m
34832;Cano, Ángel;m
34833;Filardi, Ernesto;m
34834;García-Capelo, Amparo;f
34835;García-Capelo, Álvaro;
34836;Martínez, Fabiola;f
34837;Petralanda, Ana;f
34838;Villalva, Javier;m
34839;Winter, Camila;f
34840;Díaz, Judith;f
34841;Díez, Pilar;f
34842;Encabo, Rosalía;f
34843;Table, Inés;f
34844;Arminda, Maria;f
34845;Baptista, Luis;m
34846;Campos, António;
34847;Cardoso, Júlio;m
34848;Cayatte, Simão;m
34849;Chaves, Hugo;m
34850;Correia, Maria Emília;f
34851;Daniel, Carlos;m
34852;Falcão, Benjamim;m
34853;Fontes, Padre;m
34854;Gil, Cremilda;f
34855;Gonçalves, Fernanda;f
34856;Loureiro, Lucinda;f
34857;Maria, Raquel;f
34858;Mourão, Carlos;m
34859;Nogueira, Carla;f
34860;Nunes, Teresa;f
34861;Oliveira, Alexandre;m
34862;Pereira, José Manuel Alves;m
34863;Pires, António;m
34864;Romão, José;m
34865;Silvestre, Emília;f
34866;Wallenstein, José;m
34867;de Castro, Ferreira;
34868;de Paramo, Lola;f
34869;do Capitão, Zé;m
34870;Annabelle;f
34871;Camacho, Mariam;f
34872;Deruelle, Alain;m
34873;Fontaine, Antoine;m
34874;Hamilton, Stan;m
34875;Laury, Michel;m
34876;Lemaire, Gérard;m
34877;Lemètre, Jean-Jacques;
34878;Marsilla, Amparo;f
34879;Marzolf, Bernard;
34880;Thébault, Bernard;m
34881;Yebenes, Chris;m
34882;Androic, Miljenka;f
34883;Arnautalic, Ismet;f
34884;Arslanovic, Mensud;
34885;Baito, Pedro J.;
34886;Barnárdez, Diego;
34887;Basic, Senad;m
34888;Begtosevic, Elmo;
34889;Begtosevic, Ismet;
34890;Bilic, Drago;
34891;Bozinovic, Vedrana;f
34892;Brkic, Ivan;m
34893;Dacic, Ediso;
34894;Deluz, Anne;f
34895;Dimitrijevic, Slobodan;m
34896;Fatur, Biserka;f
34897;Gutiérrez, María Dolores;
34898;Ibáñez, Angel J.;
34899;Iticic, Bozana;
34900;Juricic, Pero;m
34901;Kapldzic, Senad;
34902;Kark, Enes;
34903;Klincic, Drago;m
34904;Krsmanovic, Helena;
34905;Latorre, José A.;
34906;Lukicic, Tomislav;m
34907;Lusetic, Natasa;f
34908;Maretic, Zelko;
34909;Marinkovic, Dragan;m
34910;Mata, María José;
34911;Matesic, Emil;m
34912;Matic-Mihalic, Jelena;
34913;Mehmedalija, Trako;
34914;Menic, Samir;m
34915;Mesin, Igor;m
34916;Mihalic, Mike;
34917;Miholjevic, Jelena;f
34918;Nadodzin, Ljiljana;
34919;Navojec, Goran;m
34920;Nikolic, Biljana;
34921;Ojdanic, Ecija;f
34922;Petrovic, Predrag;m
34923;Pérez, Juan José;
34924;Saban, Damir;m
34925;Sarkic, Edin;
34926;Sartal, Stephan;
34927;Sastre, Fernando;
34928;Seksan, Vedrana;f
34929;Sunjic, Ivo;
34930;Tepsic, Snjezana;
34931;Tieffemberg, Natasha;
34932;Todeschini, Bruno;m
34933;Vidovic, Branko;
34934;Vojnovic, Predrag;
34935;Vrsatovic, Jadranka;
34936;Zecevic, Mirta;f
34937;Donate, Félix;
34938;Annicy, Renèe;f
34939;Arnetz, Josè;m
34940;Cortez, Louise;f
34941;Fanho, Lina;f
34942;Olive, Antoinette;f
34943;Cubas, F.;
34944;Gentile, Pilar;f
34945;Herran, Elena;f
34946;Herran, Paula;f
34947;Manzano, J.R.;
34948;Marcos, Alfonso;m
34949;Muñoz, Braulio;m
34950;Picazo, Enrique;
34951;Pérez, Jesus;m
34952;Quintana, Stella;f
34953;Rodríguez, Damián;m
34954;Romanos, Ricardo;m
34955;Sanguino, José A.;m
34956;Valencia, Marta;
34957;del Hoyo, Manuel;m
34958;Castañeda, Helena;f
34959;Sainz, Florentino;m
34960;Arribas, Valeria;f
34961;Díaz, Maruja;f
34962;Luna, Paco;m
34963;Moreno, Esperanza;
34964;Narbona, Virginia;f
34965;Pérez Hernando, Rafael;m
34966;Vivas, Miguel Ángel;m
34967;de Luna, Joaquín;m
34968;Fernández Castro, Pepes;m
34969;Mares, Xurxo;m
34970;Perdiz, Xabier;m
34971;Pintané, Segundo;
34972;Espin, Manolo;
34973;Rodriguez Fernandez, Francisco;
34974;Allerson, Alexander;m
34975;Alonso, Florentino;m
34976;Bachman, H.;m
34977;Canet, Francisco;m
34978;Joan, Paco;
34979;Manu;f
34980;Parra, Antonio;m
34981;Porckzok, Stefan;m
34982;Wedekind, Eric;m
34983;Anderson, Carl;m
34984;Cabarcos, Rafael;m
34985;Custodio, Mario;m
34986;Deodato, Eumir;m
34987;Lehman, Robin;
34988;Lester, Howard;m
34989;Miller, Victor;m
34990;ODell, Scott;
34991;Roland, Gilbert;m
34992;Sheldon, Rodney;
34993;Swimmer, Saul;
34994;Andrade, Linda;f
34995;Antaud, Jorge;
34996;Aponte, Christopher B.;m
34997;Aykanian, Carole Kravetz;
34998;Berganza, Teresa José;f
34999;Bilger, Jeff;
35000;Blander, Jeff;
35001;Blasor, Denise;f
35002;Bloom Luke, Maria;
35003;Bright, Kelli L.;
35004;Bromwell, Lisa;
35005;Caldera, Carolyn;f
35006;Caldera, Laura;
35007;Calvo, Beatriz;
35008;Camacho, Guillermo;m
35009;Carballido, Palmy;f
35010;Carmona, Verónica;f
35011;Cassina, Anna;
35012;Causey, Maria;
35013;Chaney, Bonnie;
35014;Chavez, Jason;
35015;Cohen, Neil;
35016;Coll, Ivonne;f
35017;Collazo, Linda;
35018;Corbett, Ginger;f
35019;Cotto, Gelian;f
35020;Cotto, George Lyanne;m
35021;Cottrell, Tom;
35022;Cubillas, Fernando;m
35023;Darfus, Dawn;
35024;Diaz, Danny;
35025;Dominguez, Lara;f
35026;Donner, Michael;
35027;Drago, Joe;m
35028;Durán, Perico;m
35029;Elliott, Melissa;
35030;Esparza, Moctesuma;m
35031;Esquivel, Eva;f
35032;Esquivel, Jennifer M.;
35033;Fahey, Rose F.;
35034;Farfán, Gregory;m
35035;Ferguson, Robert;
35036;Fernández, José A.;m
35037;Ferrandiz, Natalia;f
35038;Garcia, Andy;m
35039;García, Mar;
35040;Gardel, Víctor;m
35041;Gironella, Marian Sopita;
35042;Goldberg, Cara;
35043;Grajeda, Javier;m
35044;Groennou, Rica;
35045;Hannah, Joe;
35046;Heredia Maldonado, Jose;m
35047;Heredia, Pepe;
35048;Hernández, Jaime;
35049;Irigoyen, Juan;
35050;Izquierdo, Francisco;m
35051;Janow, April A.;
35052;Johnson, Steven Jae;m
35053;Katz, Robert;m
35054;Keene, Sara;
35055;Krabbé, Jeroen;m
35056;Lemos, Robert;
35057;Levenstein, Mark J.;
35058;Loper, Gai;
35059;Lopez de Ahumeda Moreno, Maria Dolores;f
35060;Luque Quero, Manuel;
35061;Marquez, William;m
35062;Martinet, Charles;m
35063;Marz, Pablo;m
35064;Mastroianni, James E.;
35065;McKenzie, Mark;
35066;Means, Maggie;
35067;Menendez, Gonzalo;m
35068;Miller, Cheryl;
35069;Montalvo, Lisa;
35070;Mora, Alejandro;
35071;Morales, Esai;m
35072;Moreno, Virginia;
35073;Muñoz, Eliseo;
35074;Muñoz, Fernando;
35075;Navarro Merino, Luis;
35076;Olmos, Edward James;m
35077;Padilla, Irma;
35078;Pascual, Pepe;m
35079;Penche, Gonzalo;m
35080;Pilavin, Barbara;f
35081;Pomares, Nuria;m
35082;Ramos, Juan Antonio;
35083;Ratier, Ellea;f
35084;Remez, Jill;f
35085;Richards, Charlene;
35086;Rivet, Angela;f
35087;Rojas, Josiuan;
35088;Rosales, Jaime;m
35089;Ruiz, Rodrigo;m
35090;Salinas, Xavier C.;
35091;Santiago, Rafael;m
35092;Sharinger, Judy;f
35093;Soler, Eugenia;
35094;Stuart, James Patrick;m
35095;Swinton, Marsha L.;
35096;Taitel, Denise Dee;
35097;Talavera, Juan;m
35098;Tubert, Myriam;f
35099;Valera, J.V.;m
35100;Villa, Conchita;
35101;Villalba, Faye;
35102;Vlahos, Sam;m
35103;Vásquez, Carlos;
35104;Weisler, Brett;
35105;Yubero, Gerardo;
35106;Zapata, Carmen;f
35107;Zurinaga, Marcos;
35108;de Arcé, Freddi;m
35109;de Cun, Guillermo;m
35110;de Luna, Marcellina;f
35111;Bastardo, Conchita;f
35112;Carballeira, Paula;f
35113;Correa, Javier;m
35114;De La Peña, Eurico;m
35115;Ducid, Jose Luis;m
35116;Goya, Cine;m
35117;Lopez, Javier;
35118;Perez Lopez, Juan;m
35119;Rodriguez Lorenzo, Manuel;
35120;Sánchez, Xurxo;m
35121;Vazquez, Monica;f
35122;DeMasi, Kacee;f
35123;Grosvenor, Vertamae;f
35124;Toepke, Alvaro;
35125;Bernard, Ian;
35126;Guthrie, David;m
35127;Hulten, Pernilla;
35128;Johnson, Marcus;m
35129;Machado, Nacho;
35130;Rathbone, Michael;m
35131;Ashton, Giles;
35132;Ba, Inday;f
35133;Bourret, Caprice;f
35134;Caldwell, Helen;
35135;Coleman, Charlotte;f
35136;Davies, Toby;m
35137;Fanes, José Ángel;
35138;Farley, Lorely;
35139;Fishley, David;m
35140;Freud, Emma;f
35141;Gil, Antonio;m
35142;Gold, Max;m
35143;Griggs, Tim;m
35144;Headey, Lena;f
35145;Henshall, Douglas;m
35146;Hicks, Grant;
35147;Hillier, Emily;f
35148;Jones, Gareth;
35149;Kennaway, David;
35150;Lengyel, Jamie;m
35151;McGovern, Elizabeth;f
35152;Meacock, Simon;m
35153;Milne, Sheila Fraser;
35154;Oates, Robert;m
35155;Popplewell, Paul;m
35156;Rosen, Andrew;
35157;Ross, Angela;f
35158;Slan, Jon;
35159;Spinx, David;m
35160;Strong, Mark;m
35161;Stuke, Neil;m
35162;Thoeren, Konstantin;
35163;Weeks, Heather;f
35164;Wenk, Shelley;f
35165;Westwood, John;m
35166;Wooley, Ian;
35167;Benítez, José;m
35168;Carreter, Fernando;m
35169;Conde, Víctor;m
35170;Jodar, Román;m
35171;Meroño, Enrique;m
35172;Revuelta, Gerardo;
35173;Vila, Eva;
35174;Bertish, Suzanne;f
35175;Blair, Isla;f
35176;Collado, Lorenzo;m
35177;Davenport, Laura;f
35178;Dowie, Freda;f
35179;Elstob, Mark;m
35180;Lewis, Matthew;
35181;Linfield, Sophie;f
35182;McGann, Paul;m
35183;Sutherland, Muir;m
35184;Sutherland, Stuart;m
35185;Ward, Sophie;f
35186;Abbou, Jean-Marc;
35187;Adams, Julie;
35188;Allan, Mark;
35189;Amoni, Tony;m
35190;Audier, Sophie;
35191;Aufèvre, Eric;m
35192;Bacchi, Frederic;
35193;Bardot, Olivier;
35194;Benguigui, Catherine;f
35195;Bonafous, Frederic;
35196;Bonnet, Jean-Pierre;
35197;Booz, Emanuel;m
35198;Borovickova, Adela;
35199;Boshart, Patrick;m
35200;Bradbury, Jane;f
35201;Brones, David;
35202;Brownjohn, John;m
35203;Bruton, Stephan;
35204;Caumeil, Karine;
35205;Cavet, Béatrice;
35206;Cheyko, Michel;
35207;Coleman, Matthew K.;
35208;Collard, Jacques;m
35209;Conn, Diane;
35210;Cuinet, Yann;
35211;DSilva, Reynold;
35212;Dacqmine, Jacques;m
35213;Dassonville, Isabelle;
35214;Dembrowski, Christi;
35215;Depp, Johnny;m
35216;Dom, Laetitia;
35217;Drezga, Joseph;m
35218;Ducceschi, Maria;f
35219;Durovic, Juraj;
35220;Flynn, Vanessa;
35221;Gandhi, Yusuf;
35222;Gandois, Chris;
35223;Garfield, Allen;m
35224;Glattes, Wolfgang;m
35225;Golov, Andrew;
35226;Hawkins, Diane;f
35227;Holland, Buck;m
35228;Holt, Willy;m
35229;Jefford, Barbara;f
35230;Jules, Michel;
35231;Kempton, Adam;
35232;Laligant, Wilhelm;m
35233;Lassere, Alexandre;
35234;Lhoste, Olivier;
35235;López Angosse, Juan José;
35236;Mathieu, François;
35237;Michelsen, Lee;m
35238;Michiels, Flore;
35239;Oldham, Tim;
35240;Pauly, Rebecca;f
35241;Pedrosa, Franklin;
35242;Polanski, Roman;m
35243;Pondevaux, Fabien;m
35244;Powell, Anthony;m
35245;Pozzetto, Dominique;m
35246;Pruvot, Julien;
35247;Ques, Lydie;f
35248;Ralston, Timothy Scott;m
35249;Raïs, Asil;m
35250;Richier, Bernard;m
35251;Richier, Marinette;f
35252;Rigaut, Emmanuel;
35253;Russo, James;m
35254;Sanchez-Vizcaino, Laura;
35255;Seigner, Emmanuelle;f
35256;Severin, Franziska;
35257;Sheridan, Joe;m
35258;Stoner, David;
35259;Tavoularis, Dean;m
35260;Thierry, Eric;
35261;Toman, Jacquelyn;f
35262;Torreadrado, Lea;
35263;Traclet, Valentine;
35264;Trani, Marc-Antoine;
35265;Truchot, Sylvain;
35266;Vannier, Alain;m
35267;Vildieu, Alain;m
35268;Wiesenfeld, Blanche;
35269;Wiesenfeld, Suzanne;
35270;Ziehl, Cathy;
35271;de Luze, Hervé;m
35272;de Luze, Samuel;m
35273;de Sousa, Lino Ribeiro;m
35274;Barelli, Rubén;m
35275;Abrahams, Jody;m
35276;Abrahamse, Ethel Williams;
35277;Arnold, Sean;m
35278;Barker, Clinton;
35279;Berrington, Wiebina;
35280;Bois, Samuel;m
35281;Burger, Hetta;
35282;Chetty, Cedric;
35283;Claasen, Dina;f
35284;Esau, Sylvia;f
35285;Galgut, Damon;
35286;Goossens, René;
35287;Horne, Hannes;m
35288;Hubinon, Michèle;
35289;Joubert, Cecil;
35290;Kleingeld, Dr.;m
35291;Lerminiaux, Bureau;
35292;Lesita, Lucas;
35293;Lynch, John;m
35294;Mandron, Véronique;
35295;Marteleur, Nadine;
35296;McCarthy, Robert;m
35297;Nathan, Jeremy;
35298;Noeth, Zelda;
35299;Petersen, Oscar;m
35300;Phillips, Denzel;m
35301;Phillips, Jonny;m
35302;Shiburi, Abraham;
35303;Stoltz, Anton;m
35304;Van Wyk, Mrs.;f
35305;Visser, Morne;m
35306;Zylberberg, Arlette;
35307;Ceballos, Savitri;f
35308;Randolph, John;m
35309;Birkin, David;m
35310;Burgues, Barry;m
35311;Cattrall, Kim;f
35312;Chamberlain, Richard;m
35313;Collard, Marcelline;f
35314;Connolly, Billy;m
35315;Drizin, Wayne;
35316;Ducorps, Servane;f
35317;Díaz de Laspra, Ramón;
35318;Estebas, German;m
35319;Evans, Ceri;
35320;Fletcher, William J.;m
35321;Greene, Leon;m
35322;Hardwick, Lucy;f
35323;Hobbs, William;m
35324;Howard, Alan;m
35325;Howell, C. Thomas;m
35326;Kinnear, Roy;m
35327;Kling, Trudy;
35328;Lester, Richard;m
35329;MacDonald Fraser, George;
35330;McClean, Jennie;
35331;Ortega, Vincente;
35332;Paterson, Bill;m
35333;Petit, Jean-Claude;m
35334;Reed, Oliver;m
35335;Roach, Pat;m
35336;Simón, Fernando;m
35337;Smith, Bette L.;
35338;Spengler, Pierre;m
