id_staff;id_persona;id_obra;role
28178;20308;4965;miscellaneous crew
28179;11179;4965;writer
28180;7189;4967;cinematographer
28181;7528;4967;producer
28182;7757;4967;composer
28183;9509;4967;producer
28184;6456;4967;editor
28185;7194;4967;writer
28186;3104;4968;writer
28187;3105;4968;composer
28188;6642;4968;producer
28189;6642;4968;writer
28190;6643;4968;editor
28191;9496;4968;miscellaneous crew
28192;9498;4968;miscellaneous crew
28193;9500;4968;miscellaneous crew
28194;3108;4968;cinematographer
28195;9501;4968;producer
28196;34014;4968;miscellaneous crew
28197;34016;4969;cinematographer
28198;34017;4969;writer
28199;34018;4969;cinematographer
28200;3741;4969;composer
28201;7067;4970;editor
28202;9630;4970;producer
28203;8093;4970;writer
28204;34020;4970;producer
28205;4767;4970;producer
28206;9633;4970;writer
28207;34022;4970;miscellaneous crew
28208;34023;4970;writer
28209;34024;4970;miscellaneous crew
28210;14757;4970;miscellaneous crew
28211;8097;4970;composer
28212;24731;4970;writer
28213;34025;4970;miscellaneous crew
28214;34026;4970;producer
28215;9010;4970;cinematographer
28216;26127;4970;producer
28217;3050;4970;miscellaneous crew
28218;3050;4970;writer
28219;3721;4970;editor
28220;3989;4971;costume designer
28221;5355;4971;miscellaneous crew
28222;2331;4971;editor
28223;6349;4971;miscellaneous crew
28224;4703;4971;writer
28225;34029;4971;miscellaneous crew
28226;34030;4971;miscellaneous crew
28227;6647;4971;miscellaneous crew
28228;7311;4971;miscellaneous crew
28229;7313;4971;composer
28230;13048;4971;miscellaneous crew
28231;34033;4971;producer
28232;11984;4971;producer
28233;6269;4971;miscellaneous crew
28234;8385;4971;miscellaneous crew
28235;28586;4971;miscellaneous crew
28236;5938;4971;producer
28237;8386;4971;miscellaneous crew
28238;34034;4971;miscellaneous crew
28239;7015;4971;miscellaneous crew
28240;8718;4971;miscellaneous crew
28241;11380;4971;cinematographer
28242;34035;4972;producer
28243;18135;4972;editor
28244;4119;4972;costume designer
28245;27376;4972;miscellaneous crew
28246;4471;4972;producer
28247;4471;4972;writer
28248;12927;4972;cinematographer
28249;34038;4972;writer
28250;27168;4972;composer
28251;2176;4972;producer
28252;7298;4974;producer
28253;8260;4974;cinematographer
28254;2297;4974;composer
28255;5118;4974;writer
28256;6643;4974;editor
28257;34040;4974;miscellaneous crew
28258;4897;4974;writer
28259;30285;4975;writer
28260;34041;4975;cinematographer
28261;6296;4975;editor
28262;1396;4976;editor
28263;34042;4976;writer
28264;15522;4976;cinematographer
28265;6906;4977;cinematographer
28266;11560;4977;writer
28267;1218;4977;composer
28268;9472;4977;producer
28269;11017;4978;writer
28270;7048;4978;cinematographer
28271;3653;4979;cinematographer
28272;8017;4979;editor
28273;8018;4979;producer
28274;8018;4979;writer
28275;25508;4979;writer
28276;15668;4980;editor
28277;34047;4980;miscellaneous crew
28278;34048;4980;miscellaneous crew
28279;34049;4980;miscellaneous crew
28280;10766;4980;miscellaneous crew
28281;34050;4980;miscellaneous crew
28282;34051;4980;miscellaneous crew
28283;17683;4980;miscellaneous crew
28284;500;4980;writer
28285;34052;4980;editor
28286;34053;4980;producer
28287;9797;4980;producer
28288;34055;4980;miscellaneous crew
28289;34056;4980;miscellaneous crew
28290;34057;4980;miscellaneous crew
28291;2739;4980;miscellaneous crew
28292;10076;4980;miscellaneous crew
28293;34058;4980;miscellaneous crew
28294;34060;4980;miscellaneous crew
28295;10802;4980;costume designer
28296;34061;4980;miscellaneous crew
28297;34062;4980;miscellaneous crew
28298;34063;4980;miscellaneous crew
28299;9002;4980;miscellaneous crew
28300;8523;4980;miscellaneous crew
28301;34065;4980;miscellaneous crew
28302;34069;4980;miscellaneous crew
28303;34070;4980;miscellaneous crew
28304;34073;4980;miscellaneous crew
28305;34074;4980;miscellaneous crew
28306;9573;4980;cinematographer
28307;34076;4980;miscellaneous crew
28308;34077;4980;miscellaneous crew
28309;34078;4980;miscellaneous crew
28310;34079;4980;miscellaneous crew
28311;34080;4980;miscellaneous crew
28312;34082;4980;miscellaneous crew
28313;3349;4980;composer
28314;34086;4980;miscellaneous crew
28315;9803;4980;miscellaneous crew
28316;34087;4980;miscellaneous crew
28317;1342;4980;producer
28318;34092;4980;miscellaneous crew
28319;12555;4980;miscellaneous crew
28320;10857;4980;miscellaneous crew
28321;10120;4980;writer
28322;18092;4980;miscellaneous crew
28323;16670;4982;miscellaneous crew
28324;34096;4982;writer
28325;34097;4982;cinematographer
28326;34099;4982;miscellaneous crew
28327;34100;4982;producer
28328;34102;4982;editor
28329;7774;4982;miscellaneous crew
28330;34103;4982;miscellaneous crew
28331;34104;4982;composer
28332;31450;4982;miscellaneous crew
28333;34106;4982;producer
28334;34106;4982;writer
28335;12251;4982;writer
28336;7782;4982;miscellaneous crew
28337;34110;4982;miscellaneous crew
28338;34111;4982;miscellaneous crew
28339;34112;4982;writer
28340;34114;4982;producer
28341;34114;4982;writer
28342;34115;4982;producer
28343;118;4983;producer
28344;19423;4983;production designer
28345;31834;4983;producer
28346;23795;4983;editor
28347;8155;4983;cinematographer
28348;834;4983;miscellaneous crew
28349;1808;4983;costume designer
28350;34129;4983;writer
28351;34135;4983;miscellaneous crew
28352;7265;4983;producer
28353;34144;4983;producer
28354;4863;4983;composer
28355;19740;4984;writer
28356;10427;4984;composer
28357;3245;4984;writer
28358;11276;4984;writer
28359;34147;4984;editor
28360;34149;4984;miscellaneous crew
28361;34150;4984;writer
28362;264;4984;cinematographer
28363;13840;4985;cinematographer
28364;8097;4985;composer
28365;3739;4985;editor
28366;3949;4986;writer
28367;9573;4986;cinematographer
28368;9576;4986;editor
28369;34154;4987;cinematographer
28370;34154;4987;editor
28371;34155;4987;writer
28372;8278;4988;writer
28373;2305;4988;editor
28374;34157;4988;writer
28375;803;4988;cinematographer
28376;11764;4989;writer
28377;34158;4989;cinematographer
28378;11632;4989;composer
28379;30178;4990;miscellaneous crew
28380;5700;4990;writer
28381;6906;4990;cinematographer
28382;2012;4990;writer
28383;7088;4990;miscellaneous crew
28384;6017;4990;miscellaneous crew
28385;6022;4990;editor
28386;34163;4991;writer
28387;34164;4991;writer
28388;34166;4991;writer
28389;745;4991;composer
28390;746;4991;composer
28391;8469;4991;cinematographer
28392;11486;4991;editor
28393;7696;4992;composer
28394;13040;4992;writer
28395;13044;4992;cinematographer
28396;17958;4992;editor
28397;9884;4993;cinematographer
28398;8398;4993;cinematographer
28399;23923;4993;producer
28400;23923;4993;writer
28401;1969;4993;composer
28402;7270;4993;writer
28403;8968;4993;editor
28404;7272;4993;writer
28405;34172;4994;writer
28406;34174;4994;producer
28407;34174;4994;writer
28408;13024;4994;cinematographer
28409;18581;4995;writer
28410;34177;4995;editor
28411;6945;4995;composer
28412;9550;4995;cinematographer
28413;720;4996;composer
28414;35;4996;cinematographer
28415;34180;4996;producer
28416;1477;4996;writer
28417;3739;4996;editor
28418;2297;4997;composer
28419;11719;4997;writer
28420;264;4997;cinematographer
28421;992;4997;miscellaneous crew
28422;25806;4997;producer
28423;1396;4998;editor
28424;5487;4998;composer
28425;19520;4998;miscellaneous crew
28426;8095;4998;producer
28427;8095;4998;writer
28428;24638;4998;producer
28429;4840;4998;costume designer
28430;13904;4998;writer
28431;7109;4998;cinematographer
28432;9472;4998;producer
28433;34184;4999;miscellaneous crew
28434;34185;4999;production designer
28435;3654;4999;editor
28436;1116;4999;writer
28437;34186;4999;composer
28438;17668;4999;producer
28439;7393;4999;cinematographer
28440;34190;4999;miscellaneous crew
28441;6476;4999;producer
28442;34191;4999;producer
28443;34192;5000;writer
28444;7528;5000;composer
28445;7528;5000;writer
28446;7531;5000;cinematographer
28447;34195;5001;miscellaneous crew
28448;31740;5001;miscellaneous crew
28449;18115;5001;cinematographer
28450;34198;5001;miscellaneous crew
28451;7566;5001;miscellaneous crew
28452;34200;5001;miscellaneous crew
28453;34201;5001;miscellaneous crew
28454;34203;5001;miscellaneous crew
28455;6296;5001;editor
28456;34206;5001;writer
28457;21814;5001;producer
28458;6270;5001;miscellaneous crew
28459;34208;5001;miscellaneous crew
28460;14984;5001;producer
28461;29725;5001;miscellaneous crew
28462;28254;5001;costume designer
28463;29727;5001;producer
28464;22075;5001;miscellaneous crew
28465;9355;5003;producer
28466;7474;5003;editor
28467;9356;5003;producer
28468;34219;5003;cinematographer
28469;9361;5003;writer
28470;34220;5003;producer
28471;34221;5004;writer
28472;20335;5004;producer
28473;20335;5004;writer
28474;34222;5004;editor
28475;319;5004;costume designer
28476;8188;5004;composer
28477;9550;5004;cinematographer
28478;9488;5005;producer
28479;9488;5005;writer
28480;16648;5005;cinematographer
28481;34225;5006;producer
28482;14824;5006;cinematographer
28483;2382;5006;editor
28484;15135;5006;composer
28485;34228;5006;writer
28486;6955;5007;composer
28487;6960;5007;cinematographer
28488;6960;5007;editor
28489;6960;5007;producer
28490;6960;5007;writer
28491;34231;5008;producer
28492;7249;5008;producer
28493;34233;5008;producer
28494;5936;5008;composer
28495;24283;5008;writer
28496;8512;5008;producer
28497;8512;5008;writer
28498;215;5008;writer
28499;7014;5008;editor
28500;803;5008;cinematographer
28501;18115;5009;cinematographer
28502;34236;5009;composer
28503;8868;5009;writer
28504;15290;5009;producer
28505;4408;5009;editor
28506;5669;5010;editor
28507;35;5010;cinematographer
28508;23765;5010;composer
28509;34244;5010;writer
28510;34245;5011;costume designer
28511;34246;5011;miscellaneous crew
28512;34247;5011;cinematographer
28513;1566;5011;writer
28514;34249;5011;producer
28515;34252;5011;producer
28516;34253;5011;composer
28517;1512;5011;miscellaneous crew
28518;34254;5011;miscellaneous crew
28519;34257;5011;editor
28520;34258;5011;producer
28521;1518;5011;miscellaneous crew
28522;34260;5011;miscellaneous crew
28523;34261;5011;production designer
28524;10919;5012;cinematographer
28525;6287;5012;writer
28526;8968;5012;editor
28527;16605;5012;composer
28528;18586;5013;writer
28529;14294;5013;miscellaneous crew
28530;5646;5013;producer
28531;5315;5013;miscellaneous crew
28532;1811;5013;cinematographer
28533;34266;5013;writer
28534;25307;5013;editor
28535;2003;5013;miscellaneous crew
28536;953;5013;miscellaneous crew
28537;8277;5013;costume designer
28538;6374;5013;miscellaneous crew
28539;34267;5013;miscellaneous crew
28540;34268;5013;writer
28541;23546;5013;writer
28542;6387;5013;miscellaneous crew
28543;9222;5013;miscellaneous crew
28544;5713;5013;composer
28545;28483;5014;producer
28546;31927;5014;miscellaneous crew
28547;34269;5014;composer
28548;2348;5014;miscellaneous crew
28549;15001;5014;costume designer
28550;2017;5014;miscellaneous crew
28551;34271;5014;composer
28552;34272;5014;miscellaneous crew
28553;7342;5014;cinematographer
28554;34275;5014;writer
28555;34276;5014;composer
28556;17095;5014;producer
28557;17095;5014;writer
28558;28490;5014;producer
28559;6698;5014;miscellaneous crew
28560;5012;5014;editor
28561;9797;5015;producer
28562;8824;5015;cinematographer
28563;34286;5015;miscellaneous crew
28564;34287;5015;miscellaneous crew
28565;34288;5015;producer
28566;34288;5015;writer
28567;34289;5015;composer
28568;34291;5015;writer
28569;34295;5015;miscellaneous crew
28570;34298;5015;miscellaneous crew
28571;34300;5015;miscellaneous crew
28572;9803;5015;miscellaneous crew
28573;1342;5015;producer
28574;10840;5015;editor
28575;9314;5015;producer
28576;34302;5015;costume designer
28577;28801;5015;writer
28578;34304;5015;miscellaneous crew
28579;34305;5015;writer
28580;34306;5015;miscellaneous crew
28581;34308;5015;producer
28582;34309;5015;miscellaneous crew
28583;8260;5016;cinematographer
28584;712;5016;composer
28585;11020;5016;miscellaneous crew
28586;2305;5016;editor
28587;8495;5016;writer
28588;720;5016;composer
28589;19806;5016;composer
28590;34313;5017;composer
28591;34316;5017;writer
28592;30878;5017;producer
28593;7048;5017;cinematographer
28594;4884;5017;producer
28595;14795;5017;composer
28596;34327;5017;writer
28597;25872;5017;miscellaneous crew
28598;14799;5017;writer
28599;11622;5017;composer
28600;21224;5017;producer
28601;25879;5017;producer
28602;5012;5017;editor
28603;6708;5019;editor
28604;18748;5019;producer
28605;18748;5019;writer
28606;6381;5019;composer
28607;11421;5019;cinematographer
28608;6048;5020;writer
28609;5646;5020;producer
28610;34354;5020;miscellaneous crew
28611;6677;5020;editor
28612;9873;5020;writer
28613;19711;5020;miscellaneous crew
28614;4337;5020;composer
28615;15997;5020;miscellaneous crew
28616;7345;5020;miscellaneous crew
28617;2485;5020;miscellaneous crew
28618;6387;5020;miscellaneous crew
28619;30402;5020;costume designer
28620;803;5020;cinematographer
28621;6476;5020;writer
28622;19717;5020;miscellaneous crew
28623;31045;5021;writer
28624;10505;5022;composer
28625;5936;5022;composer
28626;24283;5022;writer
28627;8512;5022;writer
28628;215;5022;writer
28629;7014;5022;editor
28630;803;5022;cinematographer
28631;1902;5024;cinematographer
28632;16501;5024;producer
28633;6287;5024;writer
28634;6289;5024;editor
28635;11833;5025;composer
28636;15012;5025;writer
28637;30849;5025;cinematographer
28638;34369;5026;producer
28639;2617;5026;producer
28640;34371;5026;cinematographer
28641;34371;5026;writer
28642;34373;5026;editor
28643;34377;5027;miscellaneous crew
28644;7298;5027;producer
28645;1811;5027;cinematographer
28646;11116;5027;composer
28647;34382;5027;miscellaneous crew
28648;34384;5027;miscellaneous crew
28649;7262;5027;writer
28650;34385;5027;miscellaneous crew
28651;29011;5027;editor
28652;6270;5027;miscellaneous crew
28653;34386;5027;miscellaneous crew
28654;2710;5027;costume designer
28655;7324;5027;miscellaneous crew
28656;25559;5027;production designer
28657;9246;5027;producer
28658;6303;5027;miscellaneous crew
28659;10673;5028;cinematographer
28660;34389;5028;writer
28661;34390;5028;writer
28662;3654;5028;editor
28663;29286;5028;miscellaneous crew
28664;4884;5028;producer
28665;6647;5028;miscellaneous crew
28666;6472;5028;miscellaneous crew
28667;10505;5028;composer
28668;34392;5028;miscellaneous crew
28669;6476;5028;writer
28670;10423;5028;production designer
28671;1013;5029;producer
28672;1013;5029;writer
28673;6296;5029;editor
28674;34397;5029;cinematographer
28675;6667;5030;miscellaneous crew
28676;6667;5030;producer
28677;23196;5030;miscellaneous crew
28678;2895;5030;producer
28679;6443;5030;cinematographer
28680;34398;5030;miscellaneous crew
28681;15931;5030;miscellaneous crew
28682;21058;5030;producer
28683;8582;5030;miscellaneous crew
28684;2382;5030;editor
28685;3680;5030;costume designer
28686;673;5030;writer
28687;22064;5030;miscellaneous crew
28688;18493;5030;producer
28689;34401;5030;miscellaneous crew
28690;28910;5030;miscellaneous crew
28691;4110;5030;composer
28692;675;5030;writer
28693;18115;5031;cinematographer
28694;13741;5031;writer
28695;34403;5031;producer
28696;3721;5031;editor
28697;34405;5032;composer
28698;28270;5032;writer
28699;28271;5032;writer
28700;34409;5032;production designer
28701;34411;5032;editor
28702;34412;5032;costume designer
28703;34413;5032;cinematographer
28704;34414;5032;writer
28705;1517;5032;miscellaneous crew
28706;34418;5032;composer
28707;34419;5032;miscellaneous crew
28708;34421;5032;costume designer
28709;34423;5033;writer
28710;34425;5033;composer
28711;30927;5033;cinematographer
28712;7898;5034;editor
28713;21371;5034;writer
28714;11629;5034;cinematographer
28715;17955;5034;cinematographer
28716;14824;5035;cinematographer
28717;12542;5035;writer
28718;7014;5035;editor
28719;4876;5035;miscellaneous crew
28720;10366;5036;miscellaneous crew
28721;17504;5036;miscellaneous crew
28722;10289;5036;miscellaneous crew
28723;34426;5036;producer
28724;21699;5036;miscellaneous crew
28725;6719;5036;producer
28726;15584;5036;miscellaneous crew
28727;22055;5036;miscellaneous crew
28728;4884;5036;producer
28729;6997;5036;miscellaneous crew
28730;28966;5036;writer
28731;28967;5036;producer
